segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,segmentData15,segmentData16,segmentData17,segmentData18,segmentData19,segmentData20,segmentData21,segmentData22,segmentData23,segmentData24,segmentData25,segmentData26,segmentData27,segmentData28,segmentData29,segmentData30,segmentData31,segmentData32,segmentData33,segmentData34,segmentData35,segmentData36,segmentData37,segmentData38,segmentData39,segmentData40,segmentData41,segmentData42,segmentData43,segmentData44,segmentData45,segmentData46,segmentData47,segmentData48,segmentData49,segmentData50,segmentData51,segmentData52,segmentData53,segmentData54,segmentData55,segmentData56,segmentData57,segmentData58,segmentData59,segmentData60,segmentData61,segmentData62,segmentData63,segmentData64,labels
-45.72931,-0.9533039,-58.1942,-11.82367,-21.29075,-28.69565,-58.27905,-16.55178,-1.984879,1.771727,17.92263,36.00698,-72.94526,-33.89383,52.24915,-49.12816,-31.39229,9.539789,-6.620848,-34.70554,16.20426,6.617805,12.59716,-33.99197,-16.01807,-7.593054,-18.52521,-30.16704,-21.37568,6.881911,-1.327325,-10.5542,-14.68482,-5.988515,-7.409873,-12.69051,-34.03725,-38.48705,-31.8559,-25.73424,1.101109,-44.83563,61.53935,-76.58017,19.38178,-14.02203,-3.214643,-11.14124,7.358159,1.888557,-6.359486,-9.715093,-3.068681,-72.04769,9.693652,-33.31078,2.931403,-6.660482,-2.889291,54.37555,-21.60752,3.660886,-57.87864,-4.997425,TASK4T0
40.28658,-22.00478,-58.5689,-13.64954,-18.12565,-28.61178,-51.35136,0.5019239,-21.80182,-8.439722,21.42789,37.30511,-67.60774,-38.53594,52.04032,-50.49942,-35.02244,7.982011,4.274286,-32.31491,22.36351,17.967,22.37694,-17.31738,-11.91264,-3.314348,-11.62464,-15.39859,-27.56354,30.6725,17.11909,-7.099854,-13.26306,1.838037,6.123982,-5.391766,-18.42665,-25.58704,-11.07036,-33.53335,-26.74572,-41.2044,41.14657,-65.49653,29.91854,1.228354,16.13827,6.747483,28.54382,29.31187,6.273722,9.616759,13.79815,-54.1875,108.504,-8.420958,19.91028,8.143317,12.61911,58.51649,-4.889581,15.73629,-53.94674,10.48091,TASK4T0
-14.97644,-15.4815,-53.44323,-7.094344,-15.69901,-27.55923,-57.48669,-14.80217,-9.786224,-4.486532,23.11529,31.96371,-60.24804,-40.75481,50.32085,-59.5911,-32.38538,12.22583,-2.69807,-35.04205,10.97803,-8.209485,4.482764,-41.37067,-28.23162,-19.31284,-18.2371,-21.27725,-34.34676,13.92206,-3.544875,-13.80607,-20.89828,-4.506229,-5.109045,-9.734111,-25.83684,-29.44006,-12.77908,-44.9175,25.56196,-57.64988,43.99531,-61.42558,12.99213,-21.83813,-11.26812,-11.6895,8.540803,12.3937,-5.167225,-13.0927,-3.612326,-79.15981,80.40183,-25.02772,6.634761,-6.413808,-9.197111,34.32858,-11.65435,4.696026,-78.0774,-2.116027,TASK4T0
0.3413943,1.061034,-47.52314,-8.699245,-13.89662,-24.66877,-55.0538,7.334274,9.678287,2.581731,22.77135,39.65243,-53.11581,-36.03965,61.65846,-46.1706,-20.70099,12.21561,-4.767912,-33.57299,18.33253,15.14362,22.71772,-24.95888,-7.456592,7.916306,-5.524818,-11.2868,-31.71936,33.55326,29.11733,19.96488,2.28888,6.973243,5.498756,8.019816,-12.49715,-13.76266,-18.74569,-21.54654,-10.88996,-48.21784,15.67026,-56.4951,19.94312,-2.52367,-3.917579,0.04157268,16.00449,10.76189,-1.089337,-0.9839361,8.430611,-70.32261,105.5128,-30.04916,17.45137,-0.8394653,2.517235,46.25208,-10.19938,7.853803,-60.43246,10.3827,TASK4T0
24.48873,11.22149,-38.01081,-3.90095,-16.86476,-28.51521,-52.62799,12.44174,9.556441,0.7473443,22.99944,38.24796,-62.58376,-46.94526,53.29494,-58.19997,-26.12817,5.192595,-10.7176,-40.92669,13.09996,13.49149,14.07772,-28.19937,1.103409,-5.593566,-12.02635,-19.01587,-39.12436,34.4333,3.717399,-0.1061734,-5.854998,2.35039,7.143028,-4.141269,-18.00163,-21.73463,1.727337,-34.92923,3.320645,-59.3985,48.50317,-75.19247,25.52462,-10.64541,5.301303,-3.560711,9.865897,11.80223,-2.335742,-6.741543,6.090385,-59.38602,110.4508,-25.26892,21.48904,-4.037333,-9.426702,40.4427,-17.49362,2.96736,-66.85879,-15.65479,TASK4T0
-0.1736249,-5.206948,-45.75646,-2.819543,-14.56402,-25.20868,-39.44852,16.01174,8.965854,2.364478,26.14949,48.66652,-60.5907,-44.88597,56.15668,-52.80336,-20.21262,12.26606,3.466175,-27.74824,18.48498,19.49551,15.19886,-23.63807,0.2931792,5.624714,-3.616343,-8.798175,-26.93574,42.1049,24.11957,4.395384,4.088149,13.10168,7.859984,0.4952039,-17.0312,-26.61131,-6.678607,-38.13184,-10.25115,-39.03904,30.54183,-39.86576,28.34506,-16.81999,7.318291,9.931401,16.52419,15.41183,1.003905,-9.764866,6.185073,-72.08652,131.6136,-3.294662,32.69173,-1.913424,-0.9031526,32.4056,-7.430583,11.08666,-73.04678,9.42159,TASK4T0
3.579336,16.24589,-40.32825,3.41653,-13.52265,-21.58741,-41.51319,15.43594,18.19576,5.08063,32.99471,39.92293,-63.11252,-50.36331,55.78687,-42.66799,-19.48276,10.5048,-0.6727266,-34.61896,12.29176,27.22557,25.97291,-35.89964,1.338399,9.269299,-0.6744659,-5.163752,-14.40691,42.73846,17.14472,2.959874,2.612863,8.490293,12.90174,-1.079637,-24.3265,-18.85303,-0.7883146,-35.53004,17.41309,-56.36943,40.55271,-63.66,33.92995,-11.92293,4.020606,5.764251,4.832556,8.906922,-8.984328,-7.743547,1.974474,-66.01865,154.3921,-23.50787,26.68528,-11.8904,-1.573916,33.46275,-14.27089,-6.455075,-82.09072,-14.00462,TASK4T0
33.92644,-4.684174,-51.72811,-15.90678,-28.1132,-37.54483,-63.63923,18.47669,0.232295,-15.51947,9.744876,25.39067,-72.48698,-62.19179,43.58089,-64.38708,-31.90115,-6.559783,-22.46703,-48.58102,6.832598,19.07474,15.57455,-21.78426,-5.165386,-3.794164,-6.287396,-17.63967,-25.83462,44.00533,18.89259,12.24935,2.336304,5.696221,2.857127,2.293996,-5.978769,-16.65562,-16.6446,-29.91339,-6.845038,-38.2128,21.92689,-62.55434,20.39696,-6.187898,-7.126678,-0.5744066,-0.1511921,3.648782,-2.004538,-6.316243,5.214316,-59.49601,165.5808,-17.81979,32.65604,-7.184679,-0.09031063,34.08143,-9.179422,3.99092,-70.89599,-1.169745,TASK4T0
13.36049,27.23881,-19.68893,16.52514,7.754192,6.273132,-21.18628,37.81819,41.92968,21.6784,44.59651,62.64775,-33.05978,-25.37244,61.68218,-34.2823,5.826017,28.05521,12.53392,-17.8609,25.14668,36.20466,31.82143,-11.84528,13.92655,18.98237,19.03162,15.99661,-17.01211,75.89714,35.64701,30.53257,26.94197,29.00325,23.96867,23.24948,2.241896,-1.895071,-2.719404,-9.004122,7.390241,-38.38763,33.30382,-39.74933,21.07098,-0.9872277,3.557992,12.0402,10.47318,12.76696,4.019884,3.378602,14.08897,-40.24855,166.2509,-3.54807,45.926,-0.6538019,-1.904449,43.53925,-3.201869,9.885423,-70.82186,8.473302,TASK4T0
63.14008,33.75541,-22.5148,13.55354,-6.513491,-12.89323,-40.20695,48.20457,33.227,10.3684,38.55503,46.0569,-50.23893,-47.03653,59.11984,-45.4613,-10.80426,5.043586,-7.433785,-32.93332,12.22033,38.16615,25.1339,-18.64471,12.06516,22.84531,5.535179,-0.1484961,-20.18165,71.81712,21.40138,10.23966,15.46298,16.38301,15.21165,9.724208,-10.67719,-15.89126,11.41591,-23.8116,22.57484,-28.83097,27.14767,-22.68538,34.6284,-6.487817,-1.752486,5.598047,-0.957265,-0.1329786,-9.403063,-8.414895,3.41393,-46.02959,134.0252,-11.0064,33.85953,-13.23068,-21.99916,24.61379,-10.36964,-4.375523,-84.38697,-11.73941,TASK4T0
-42.34486,22.4274,-40.12798,3.338906,-11.72082,-3.818593,-17.8805,28.17536,29.23645,4.98998,33.5145,51.42645,-49.73941,-46.18116,46.31838,-48.03587,-11.05941,14.82857,6.627687,-16.62572,26.81822,31.88299,31.32067,-10.37752,4.557146,20.39765,15.33293,7.570624,-10.34584,59.04056,41.42281,7.600991,19.62282,24.99733,20.47718,16.85857,2.829857,4.991864,-28.91406,-19.00967,-21.45262,-31.83842,32.70226,-55.66642,34.88644,2.456238,-3.57129,21.19375,9.168606,8.88103,8.067748,7.398906,17.5492,-33.0568,175.2665,-11.01891,51.34001,0.906891,11.43618,56.61819,-0.2954794,7.650381,-70.1552,-5.61665,TASK4T0
76.28566,21.10568,-33.59692,12.01534,-2.929211,-4.157553,-31.62406,50.58815,33.34435,9.140831,39.61075,47.50962,-48.96621,-37.01665,55.43432,-44.88496,-7.242331,15.81809,-2.030552,-18.35856,26.64208,38.60138,30.59554,-16.67056,9.10894,13.29894,14.37509,13.25448,-17.56094,74.69689,12.35664,8.152309,15.8692,21.11747,18.8413,17.58218,6.645361,-4.154379,-20.01952,-6.751894,5.452273,-6.028408,50.0564,-20.60815,29.45424,1.32253,-7.420153,7.47408,-3.017054,-2.200514,-3.280976,-0.3857183,9.6723,-28.92717,155.9441,-24.43938,38.07344,-14.05247,-1.980808,27.2553,-16.68867,-13.53638,-85.89855,-21.65037,TASK4T0
14.96741,22.89592,-28.17813,6.714326,-2.964546,-7.972915,-30.19047,33.26428,26.66602,2.897719,34.37877,43.94864,-49.91034,-39.23245,40.55008,-50.22988,-9.708303,8.076859,-7.393703,-30.12918,16.79764,34.47232,19.36481,-26.29874,-12.40836,7.120158,1.721256,0.3938153,-17.99274,64.65321,13.85274,-1.961095,11.68893,9.89949,5.84637,5.949279,-5.440131,-7.538047,-32.45763,-21.78437,1.267431,-7.82357,20.02379,-22.94983,17.37761,5.973021,-14.03076,2.157567,-11.09052,-3.519523,0.6657341,7.262515,12.17802,-20.14712,151.2025,5.121321,55.91219,1.359789,9.502698,55.58085,11.49446,21.08987,-61.25002,34.33889,TASK4T0
28.02157,33.88806,-18.60526,14.89174,5.002404,21.88715,-8.012723,51.78991,41.06936,17.8571,49.48997,57.44647,-20.03574,-20.53416,61.00649,-40.55897,5.438572,28.82861,20.20672,-2.550447,33.9669,47.80622,50.22145,2.35267,18.36168,34.21729,31.10916,23.41027,-2.919413,93.35194,40.50763,19.98153,34.47455,36.69176,15.76073,35.36012,18.91514,7.678915,-3.62537,7.354089,8.437335,0.09478555,48.5575,-29.99298,36.61066,16.53618,2.220026,24.69635,9.037968,0.4139194,9.849825,18.49069,27.79101,-2.70924,160.9862,7.086483,58.09639,3.355792,8.699897,69.74028,5.350389,13.24464,-58.30603,4.320481,TASK4T0
34.79773,38.91563,-14.98266,20.22124,7.965374,9.589176,-23.38155,53.63702,42.11034,14.6573,49.89592,54.23294,-37.13296,-26.01649,47.5149,-47.79832,-9.724271,23.92049,3.77213,-3.627776,36.66006,27.8975,28.89886,-9.861003,-9.579299,12.42245,12.76975,9.487383,-25.19754,74.42809,4.283107,-12.75636,7.72772,19.19036,13.74083,18.34622,5.892473,7.520934,-48.67549,-3.863947,-20.43895,10.8468,40.87135,-22.01744,18.08378,12.78179,-33.41178,1.852416,-10.44945,-7.432935,-2.642037,11.23842,19.16567,-5.270479,132.5533,-22.78386,40.82064,-8.237305,3.080774,43.23127,-10.00309,-8.665626,-76.9557,-24.68929,TASK4T0
9.788195,6.659231,-33.83859,1.856942,-4.087129,-1.10884,-8.690392,25.61932,25.88335,0.308109,35.2318,47.10998,-32.68196,-15.33075,32.89085,-63.90655,-11.3955,18.28502,2.058198,-1.116946,48.05552,32.40609,25.36142,-7.789122,-12.57312,7.911072,7.957027,9.824618,-21.16377,54.81632,9.367989,-23.64495,7.59189,17.57911,11.96108,15.04904,8.423342,10.22147,-51.26324,-14.01995,-11.84922,18.65313,33.50663,2.740261,18.36192,25.15881,-16.09501,9.508608,2.76924,3.192004,14.32279,22.66081,30.89366,11.66772,145.1627,-0.3751366,64.92004,10.0241,26.15846,60.73454,7.384974,17.0235,-52.83206,12.48088,TASK4T0
1.50547,20.80397,-27.44971,7.567545,1.035752,1.334023,-12.11144,36.96547,34.48327,8.8179,39.08343,46.17794,-37.2993,-20.66096,50.64708,-53.46597,-5.378535,29.50121,13.2578,0.8761915,40.70029,23.74512,24.6134,-52.29331,-10.28196,6.454884,6.32131,10.22498,-21.99013,60.15321,15.40645,-14.7735,10.6543,12.17654,-4.528247,12.35494,5.347505,-0.2335472,-48.89695,-12.72982,-19.99541,9.989559,53.35005,-29.24928,17.09953,3.414573,-9.433478,11.83319,-1.289451,-7.613001,4.764574,15.24524,18.31009,-8.998444,131.5899,-6.580317,51.87994,0.6920931,14.7467,57.61032,-1.034964,9.533391,-57.25471,9.152472,TASK4T0
40.75678,17.44107,-26.18271,-0.7268888,-7.317206,-5.943291,-30.0717,36.09094,17.552,-6.100014,27.76736,30.6032,-44.0555,-29.34341,39.29547,-73.75179,-24.25341,13.22625,-2.727201,-15.68081,27.20297,17.3792,19.11565,-18.14273,-16.44726,-11.72367,-10.41274,-10.7172,-31.9742,56.92395,-30.83052,-50.46218,-16.1723,-8.469793,-21.96307,-4.353769,-3.472404,-13.83183,-48.6018,-11.0331,-10.81371,28.91944,50.67501,-7.472744,20.89873,15.55302,-32.00505,-5.413578,-21.61998,-19.63174,-4.21366,14.90368,21.8528,-0.1475823,138.1012,4.736024,51.54498,-3.868675,29.96184,64.54505,6.066081,12.18735,-49.70095,10.88765,TASK4T0
-12.02563,-0.01677988,-9.291369,-8.318135,-3.624294,-2.327964,-11.06047,21.03533,14.89999,-3.972381,36.08043,35.25091,-29.91044,-5.221446,36.29388,-63.33572,-11.10551,25.36126,9.88274,10.02381,54.62926,39.35371,37.63105,-8.052859,-3.079661,6.652236,10.03423,1.516878,-12.50495,60.6754,0.1629763,-21.33538,5.661407,17.07514,-2.238055,17.21635,7.194745,5.645893,-55.16343,-9.360449,-24.87192,26.98326,56.52954,-44.04985,8.31041,26.76514,-18.21892,12.56856,0.7820544,2.862319,11.78614,26.97593,34.68684,26.88076,145.086,12.25993,71.06026,13.51013,32.55307,71.46523,13.8222,22.52047,-44.71244,13.3962,TASK4T0
15.91724,13.75251,-11.42818,5.791816,3.273932,-0.07900268,-10.41749,32.5709,32.66185,6.041512,35.43151,45.75095,-28.6368,2.159867,37.65694,-61.94983,-15.40864,33.41745,13.15991,12.67197,60.19901,4.319366,17.47987,-31.08195,-31.87517,-7.213295,1.169629,7.525111,-38.42822,44.31664,-2.60228,-35.88083,-0.2938856,9.529022,-6.372462,17.12966,15.81031,16.28411,-61.78848,-8.283572,-21.9947,33.50393,50.5859,-7.11733,4.727059,23.07301,-28.62066,-0.0444679,4.936541,0.3400356,9.965066,28.78579,33.63347,16.5673,139.7752,5.729898,61.97264,6.61716,29.02222,55.99729,-2.092951,12.52584,-39.81876,3.306158,TASK4T0
6.858154,16.87051,6.974436,56.98487,46.8364,11.0195,29.89536,30.70822,30.59446,40.12159,62.02611,23.79355,22.04941,40.50705,12.8871,38.17328,31.8564,46.62513,18.72299,33.11312,26.35853,30.42504,1.878869,19.18185,-29.55453,-23.97777,13.37735,-6.999605,20.34054,37.47612,29.16739,22.93719,27.82402,41.95634,25.6474,-1.5634,9.146889,-21.69811,0.6979434,5.548346,46.98161,-58.29977,-8.578421,-36.33887,21.3061,-3.022452,3.948401,-0.2895757,16.87286,47.18906,32.8386,-4.924717,12.91094,65.79774,-49.03415,-16.88884,51.32238,14.41968,-6.056126,-8.677132,26.42516,-12.76899,-33.83521,-18.76005,TASK4T2
11.7221,22.38972,10.39756,48.03163,31.07117,-21.05015,3.583401,33.15138,24.74382,34.51194,52.35939,14.63791,-4.802742,21.32764,10.54133,27.62375,16.37333,29.93795,-0.5725783,8.215794,1.273589,11.42557,-8.655197,3.618358,-21.03393,-20.70464,1.442107,-18.86292,11.8454,58.69901,24.08237,4.439868,14.64236,27.45703,2.832271,-15.87302,-5.831034,-13.16331,14.61374,8.175723,47.29593,-62.24278,17.95889,-33.02256,18.25295,-13.26967,4.678698,-3.365955,15.15013,43.0642,27.56065,-2.353937,11.61327,69.81984,-47.76244,-11.88411,68.18279,21.15459,6.193549,13.09007,45.19077,1.754374,-22.91938,-1.420221,TASK4T2
5.575937,10.93491,13.62076,58.78121,48.10565,6.654976,41.44905,39.45173,19.2404,39.18912,61.33215,29.58493,17.63614,37.85473,20.63492,42.30693,30.45699,47.49612,29.91849,27.33199,11.21797,22.45996,-7.309588,19.27195,-35.24536,-37.52355,7.253853,-2.540147,33.11248,47.28666,2.039716,-4.36249,11.65403,30.94413,17.54843,3.107623,16.42404,0.8211433,2.296246,14.85711,43.7981,-45.98296,4.357983,-41.40494,13.27037,-2.946219,6.96073,2.396051,14.15557,47.02126,30.10698,-4.516468,20.15116,72.1758,-50.76467,-1.967287,67.07899,24.40938,-0.5591078,6.079555,52.10582,8.15062,-17.48557,16.84719,TASK4T2
3.378838,6.488566,-3.128792,44.94218,37.95301,-4.616261,19.85591,37.81553,19.47019,29.98401,47.02562,19.54376,19.16594,34.20182,15.54186,37.94737,27.53232,41.04364,22.56001,30.92667,21.61013,17.72298,-4.700837,13.78437,-35.26143,-26.53464,7.286257,-2.087888,40.18138,62.44233,25.79108,13.33427,23.87785,34.97941,14.28091,6.053012,2.710488,-9.441237,34.59444,24.01984,60.54544,-23.38012,22.88494,-17.5669,43.0487,14.49773,37.00393,20.03898,30.72648,69.93824,48.88146,8.011133,30.67442,85.39395,-37.03917,20.19887,90.13914,38.10103,12.5844,21.83694,56.91775,16.60248,-20.51809,8.014817,TASK4T2
22.89421,31.66797,23.13445,66.56519,50.50547,9.514977,47.50372,54.86117,41.69275,48.74276,64.50737,35.48647,19.9408,46.13354,33.83015,41.96926,32.17082,33.33338,13.6225,22.97294,-3.878267,26.85064,6.227216,16.45984,-24.10216,-18.68594,7.410599,-9.454873,18.87595,60.08941,23.43089,7.693536,15.93464,31.55681,-7.283618,-6.656816,12.03064,-12.45819,-0.622323,13.0041,58.47541,-71.18237,25.13507,-8.068151,19.82913,-23.13942,-16.02796,-17.48053,3.527074,38.37627,11.35434,-26.67097,-9.785204,46.16664,-83.55923,-29.86457,54.51062,0.2305852,-33.78403,-12.46401,24.05297,-19.75333,-43.7005,-18.53996,TASK4T2
15.27708,5.94462,-6.593279,37.2815,24.09932,-22.60388,20.48046,34.3806,6.90034,21.35782,42.66644,10.45981,1.330009,12.08887,10.02758,22.64047,11.19531,24.87646,-2.866532,5.835451,-16.80599,21.31825,-13.33322,19.98272,-29.68105,-26.31854,-5.132301,-20.66468,25.52467,65.80556,23.21757,9.985759,10.02003,22.47242,-5.247761,-6.438262,4.956063,-12.62507,44.16272,11.43275,65.47823,-35.1304,35.21318,-37.0407,31.47097,9.363535,13.10103,10.29584,25.18836,67.68732,36.39335,3.928124,25.72554,61.85199,-45.25408,-1.755701,91.94986,30.59048,3.600012,20.80504,62.19319,10.56654,-13.97331,17.06775,TASK4T2
-37.12773,20.50085,7.913313,47.61885,38.2145,-5.903617,37.97868,32.53948,30.01346,39.18235,56.99897,29.12811,19.36458,35.25473,19.03361,27.08532,25.1106,28.3701,11.44136,25.1689,-5.087088,21.8793,-13.3834,11.18451,-28.98958,-32.53241,-2.757081,-16.65774,15.29322,72.96697,8.562293,-0.6494961,9.476793,21.31907,-4.315042,-3.082204,10.10784,-7.685732,9.321857,3.630555,54.44487,-62.20409,23.48843,4.330626,11.98688,-7.609022,-5.963411,-19.39449,7.800815,46.49152,19.02442,-19.48038,11.98132,39.51506,-73.25297,-33.31528,70.94496,12.44846,-8.739501,11.79723,28.05045,-10.86263,-40.51263,-18.21642,TASK4T2
51.72442,16.36247,12.15798,55.19847,47.65937,5.421719,39.33849,50.87637,23.38525,39.76486,55.70601,40.83888,22.08111,36.9094,31.18381,36.39174,38.25526,30.73076,24.45415,25.37668,-10.66767,43.91429,12.50465,39.31413,-8.458351,-11.58686,12.55344,-4.823525,42.60635,77.44855,31.53984,18.59207,24.73368,36.46154,2.394122,9.648108,12.86464,-6.6246,44.63564,18.99737,86.997,-39.38349,34.09966,-7.180988,40.86419,1.330773,22.93223,15.22332,33.14407,84.20665,45.17788,5.27311,30.79221,62.08289,-52.37973,15.03451,108.3317,38.97682,7.124089,27.2499,81.8595,29.01365,-12.42377,45.04394,TASK4T2
19.74826,20.75916,5.615518,55.5027,40.11492,-3.014179,36.90023,38.19909,29.65312,37.38783,59.17577,41.17409,27.29874,40.62637,18.51797,38.44688,30.42847,33.66875,11.26472,25.03998,-9.290986,21.65312,-8.912598,22.29592,-38.07559,-29.16223,0.4078752,3.285611,47.47297,56.84724,4.937296,6.723979,17.7942,25.06681,-1.65337,12.13315,30.49169,34.603,34.20187,38.65376,67.18754,-19.97927,27.92534,-32.02784,20.39588,4.628033,-1.890698,-6.204958,21.33876,71.06709,30.78266,-13.56982,26.86486,35.03818,-66.60449,-22.15945,81.57606,18.04008,-8.570639,8.294354,40.35835,-4.71132,-29.98241,-4.516553,TASK4T2
-5.853396,28.83641,4.616348,59.05029,44.18571,7.652475,52.55585,36.67327,37.44989,44.41882,65.82433,43.47302,32.00521,49.70969,5.032865,36.03662,34.9367,29.07777,7.435382,22.83734,-15.42341,19.99693,-10.62961,28.57759,-33.39138,-25.13455,-3.257029,-16.47882,30.8684,59.88925,18.05336,2.152821,8.368738,18.62685,-17.86242,-11.75292,8.702521,-20.29621,33.24063,-2.283638,58.28774,-60.77193,46.37212,15.0856,10.02464,-5.148074,-19.98977,-25.66018,-0.8000658,49.4637,13.23176,-24.05377,16.69217,19.53151,-71.60425,-40.54819,63.6228,5.755435,-11.70204,11.61706,30.67135,-15.29858,-39.81173,-17.72158,TASK4T2
-0.20762,2.145465,-14.43156,42.22045,30.30393,-8.931778,30.7156,22.31726,15.17479,27.4881,58.69057,40.75664,17.00933,28.64618,5.568864,28.87913,20.89043,18.12791,-2.155239,19.15609,-20.15941,14.09698,-15.98114,22.29263,-29.7357,-29.51002,-7.884286,-32.65474,-2.988795,56.14262,12.07641,11.57828,14.26018,21.99676,-2.927446,5.151833,22.12682,-9.470609,23.13059,18.79397,62.67352,-39.72808,24.61045,-3.8315,24.21918,4.170413,-1.933879,-10.14248,15.24688,80.58536,31.07626,3.247925,34.39959,35.2205,-63.62827,-11.55745,100.6711,26.42155,9.081019,27.82788,56.55962,9.239256,-19.70307,19.29788,TASK4T2
24.11453,27.55024,19.44332,61.30564,51.79926,10.18628,47.73818,27.55383,38.52514,49.40209,78.21597,68.57594,40.59181,48.13967,15.57199,37.05199,46.03239,39.71891,22.92418,39.32468,-11.23269,48.33981,15.93303,56.78777,-5.577267,0.03598602,23.35882,13.59504,53.1833,78.2638,30.45913,27.06064,38.6113,48.83067,21.28654,28.48707,48.334,28.02857,68.36916,22.2728,75.5322,-36.31184,51.25029,7.036775,32.30528,23.86081,1.883687,7.962935,40.88768,97.12237,58.52974,13.68143,61.77755,47.66169,-37.26918,3.844982,116.7791,49.23847,30.51665,38.39225,87.33344,31.85955,-2.297214,38.60848,TASK4T2
17.87255,53.03438,28.65729,84.12717,66.32227,27.77565,43.31549,33.78267,66.56334,66.4034,87.80943,78.19063,52.29823,58.01994,29.5549,56.51431,65.24138,52.68721,31.72772,39.95919,-8.460278,26.08861,-3.951899,34.18228,-22.91434,-20.45928,10.64963,-5.411645,44.2496,45.7472,12.65018,11.72613,25.62721,32.72687,10.8046,8.311728,19.6983,7.984161,30.8128,14.04554,67.28326,-58.9635,12.23827,-11.28358,2.631989,-8.037551,-11.70841,-18.57269,13.13721,74.8935,26.61393,-14.50133,40.18752,12.48009,-72.05579,-40.48379,71.96841,14.43333,-4.893232,2.676696,37.18522,-9.929753,-34.86397,-7.343684,TASK4T2
23.31181,14.99736,-0.8309621,62.72897,46.27547,7.817094,42.4037,21.54659,31.48484,42.54512,80.7076,64.35252,42.01163,55.98656,4.603512,41.06254,39.04384,34.38622,10.35472,25.93243,-10.7687,10.7576,-0.5598857,43.22858,-16.556,-16.91938,9.638322,1.07709,28.64449,41.99112,15.11579,19.30238,27.81363,35.78265,18.87825,14.70333,39.52136,25.04948,45.65992,49.63571,42.38854,0.7242709,31.83383,-11.94255,10.7937,10.56093,-14.17422,-14.94972,15.2725,91.86008,37.77423,3.340631,52.27028,29.8973,-50.84967,-30.02558,87.70444,20.63168,13.36084,30.6978,50.29759,1.353642,-17.3985,1.594184,TASK4T2
13.21361,23.52446,6.635045,67.88582,54.44382,22.99058,47.83735,9.504034,45.31454,47.34743,83.80687,78.96204,43.39666,63.58882,-10.54778,46.66405,40.65697,43.97514,18.2217,42.36373,1.388265,8.21676,-4.516469,41.88061,-42.24905,-23.4442,7.211025,-4.265962,29.50099,40.53241,6.617751,9.263645,26.27453,31.84181,19.95496,10.45601,40.82869,10.29321,42.98218,20.56802,55.34264,-53.24891,40.1152,8.579207,9.674776,24.77808,-11.38919,-1.936604,21.93897,90.55501,49.50806,20.77072,67.70332,38.56516,-31.94295,7.009552,107.6104,46.52668,19.38167,39.83814,86.01926,32.33973,4.682191,42.92537,TASK4T2
32.39031,47.03848,27.34353,86.66991,69.26398,24.53424,38.39468,32.09716,73.15877,73.85749,110.6016,93.68491,60.87098,61.82814,37.54744,71.92624,73.909,67.62234,32.499,53.45985,6.970012,28.41158,10.59412,57.13754,10.09732,8.202727,26.78623,-7.461347,32.89566,82.01123,49.84269,38.3815,46.28017,53.92161,41.16643,21.16837,36.92427,0.8639712,74.98617,17.65577,73.31119,-48.69381,32.823,-2.598429,24.96147,8.913446,7.836145,14.93478,36.68359,96.5892,52.70575,13.61988,61.86997,34.89519,-48.49858,-1.751045,104.643,41.30828,21.50931,22.6764,73.31384,16.23576,-6.960858,18.10092,TASK4T2
-4.48213,43.00696,30.22737,80.00001,66.10917,30.88573,45.07949,11.66148,70.1081,64.30408,98.71794,88.66567,55.00415,62.57673,24.58421,53.89105,65.96909,60.34706,32.39117,46.42865,-7.02178,31.84615,22.70593,41.85765,6.037725,5.519104,37.58286,19.68039,32.52594,34.61605,32.47351,39.99651,57.05539,64.91891,58.80007,34.30588,47.29565,24.98213,39.26855,45.00323,45.26377,-28.59665,12.50345,4.965958,10.98912,27.36308,-7.213436,3.635925,37.92292,112.3439,63.28596,30.70658,82.44167,49.13114,-22.43397,-27.47206,106.6946,46.2742,25.28285,35.14461,66.65988,20.14544,2.594229,16.54421,TASK4T2
61.21635,49.75475,37.6586,94.64117,77.31831,38.26643,45.1443,29.08705,70.89249,70.82051,107.8692,98.35344,63.84893,69.26021,23.05,57.60654,63.42655,62.78733,39.47712,40.70835,11.93455,10.00334,10.95677,65.3577,-14.61462,-6.978747,27.81262,11.2355,50.52678,49.75506,22.78263,18.767,39.17226,47.15839,42.68517,12.39233,41.51095,22.03115,60.21833,38.83454,36.41835,-38.91235,20.46051,-17.719,2.015734,7.951158,-15.12788,-6.902897,16.27791,93.00941,41.46269,5.047961,58.40189,25.88924,-43.52543,-14.90259,84.97053,23.82284,-6.52176,18.6382,61.42884,3.998679,-11.26896,9.124331,TASK4T2
