segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,segmentData14,labels
-0.176346,-1.151517,-3.962501,-3.354218,-0.6488282,-3.000893,0.2294444,-0.7229172,3.835248,0.7058441,-0.4974989,-2.046603,-3.889478,-3.401279,S  6
-2.972759,-0.5237741,-3.94468,-3.29072,-2.525856,-2.638274,-1.126008,0.9848275,-1.670996,0.9544529,1.606699,-0.9775447,-4.789087,-4.23777,S  6
-2.039852,-0.7388539,-2.736925,-0.8784831,-2.76469,-1.776564,-1.000234,0.2648167,1.586301,-0.2088893,0.8942386,0.4062771,-0.1228781,-0.9474951,S  6
0.208179,-0.8452591,-1.923397,-1.914067,-2.240903,-2.489012,2.206958,0.3159743,4.261278,-1.583345,-0.5377941,-1.357024,-2.445422,-2.711327,S  6
0.5231395,0.8672906,1.108449,5.194046,1.01807,3.179521,0.01001054,0.4948424,0.6367192,-0.7394677,9.707663,11.69704,5.481156,4.814979,S  7
-0.1473317,-2.19917,-0.9388555,0.8000825,-1.178986,-1.375122,-0.4965372,-0.03208432,1.239428,-4.270414,5.15001,6.508626,1.720149,2.186952,S  7
0.2582009,-4.539693,-3.018734,-1.378817,-1.07759,-3.884687,0.8925786,-1.286016,0.4394,-3.939567,5.392688,4.204201,-0.8146468,0.262112,S  7
0.3798825,-2.718296,-2.685549,0.4029523,-1.339016,-2.402271,0.3236879,-0.5802009,-0.1993699,-4.990295,3.62891,2.255883,-0.8144117,-0.5451093,S  7
-2.412717,-2.134506,-3.334703,-0.9375048,-2.711134,-2.522851,-1.728527,-0.1371215,0.6983137,-5.017737,1.559197,-0.0782522,-0.8318135,-1.518033,S  7
1.570207,-2.427141,-2.440154,0.2364396,1.879654,-3.570278,1.175493,-0.2285882,1.922582,-2.363764,2.522398,1.285383,-1.263319,-1.009967,S  7
-1.136115,-3.603698,-5.883632,-3.2397,-2.743935,-4.49949,-0.2300688,-0.7958197,-0.05583224,-4.572562,-2.914728,-5.066878,-4.922555,-4.626022,S  7
-1.890296,-1.495904,-4.280873,-1.106339,-2.048497,-2.27075,-0.6364733,-0.5127223,0.8788742,-3.488577,-1.602955,-3.177126,-1.531085,-3.15687,S  7
-0.8147001,-0.8005585,-3.076752,-0.1534808,-0.6123254,-1.602846,0.0009019979,0.2955784,-1.090309,-0.6014166,-3.011191,-2.288492,-0.840308,-2.994875,S  7
-2.033144,-1.29377,-4.677726,-2.279259,-2.90227,-2.803082,-0.6450032,0.9469498,0.2302305,-1.979445,-6.92809,-5.833861,-3.622282,-5.269099,S  7
-1.144483,-1.289812,-3.744479,-1.367551,-0.6642606,-1.153505,0.5490739,-1.324954,1.907502,-0.9901239,-4.072909,-2.799107,-1.341862,-3.18964,S  7
-3.182332,-1.52177,-3.607996,-2.230344,-4.017542,-1.791037,-0.003516258,-0.5971337,-2.566454,-0.426737,-5.831411,-5.001332,-1.938745,-4.598706,S  7
-1.933111,-0.4367861,-2.058454,-1.265774,-3.721605,-1.234258,-0.2150248,1.244603,-1.022941,-1.393297,-7.682577,-2.915437,-1.151756,-3.792775,S  7
-2.559407,-2.359045,-3.060266,-2.726998,-2.335207,-1.793331,0.1608622,-1.525182,0.7833263,-0.4352665,-7.477605,-4.647391,-2.177299,-3.958257,S  7
-3.097849,-1.700057,-2.38435,-1.84523,-4.547821,-2.849369,0.3630167,-1.108841,-1.564916,-0.2959301,-3.91603,-3.654847,-2.534934,-3.2493,S  7
-2.753432,-2.63267,-1.580296,-2.88284,-5.011534,-2.19158,0.02137221,-0.9868146,-1.651106,-1.899587,-6.614527,-2.456095,-1.670921,-2.830089,S  7
-3.27986,-2.611679,-1.443792,-3.053233,-4.978675,-3.431387,-0.2682148,-0.9097044,-2.964346,-0.7568981,-7.14344,-6.97584,-3.169044,-3.816423,S  7
-2.670524,-1.648111,-2.593303,-1.148803,-3.933369,-3.132423,-0.3289401,-1.242982,-1.1468,0.3738794,-2.411375,-1.371167,-2.823907,-1.212279,S  7
-2.247956,-2.344809,-1.320243,-2.134334,-3.201351,-2.065829,-0.2514884,-1.614519,-0.3676893,-0.1216306,-2.468004,-2.874774,-1.649695,-0.9643796,S  7
-3.477532,-0.8067441,-0.559406,-1.890015,-5.638965,-3.112597,-1.117057,-0.6883165,-5.371974,1.709892,-3.149933,-5.617901,-3.123272,-2.764728,S  7
-1.107564,-0.8112721,-2.669991,-1.023504,-1.280564,-1.369513,-0.149691,-0.6984296,-0.5503676,2.363153,-0.4731906,-1.131602,-2.281853,0.3626567,S  7
0.8347933,1.117368,2.812169,1.172458,2.638098,4.376991,-0.4914233,1.373098,-1.900953,2.401646,8.413405,8.880052,5.482574,4.033744,S  8
0.7317405,0.0835604,3.104846,1.622695,2.914405,2.871435,-1.363341,1.073607,-1.41884,-0.598453,6.740299,4.422729,3.373117,3.120652,S  8
1.944328,2.157298,3.476124,1.804019,4.853083,5.448025,-1.148882,2.278339,-1.37559,3.662085,6.178664,5.54871,4.879229,3.286127,S  8
0.5529193,2.835399,3.18064,2.65364,2.847237,5.985538,-1.626002,1.868214,-2.223509,3.2975,4.894585,6.129218,6.721255,3.037427,S  8
-2.471234,1.029369,2.208132,1.081692,-0.7886578,3.369192,-2.064791,1.224226,-5.172836,0.1535704,1.351957,1.217074,2.843549,1.521747,S  8
-0.6705923,2.391445,4.298127,3.186317,1.448872,5.837781,-0.4808968,2.303229,-3.399703,4.593729,3.432762,3.869897,4.999396,3.490541,S  8
-1.129597,0.8290298,2.996495,1.379277,0.3294427,3.196747,-1.898477,1.2829,-3.27902,0.3071036,-0.966207,0.1588378,3.586696,1.211661,S  8
-2.242009,-0.007259887,1.285528,-0.416492,-2.376485,2.356842,-0.9372693,-0.447675,-4.597072,-0.2307969,-2.679322,-1.190508,2.404953,-0.4076566,S  8
-0.7458797,1.629084,3.561001,2.947441,-1.398073,5.131433,-0.4040999,0.1999583,-4.158844,2.540246,0.5399005,2.702166,4.528072,2.35063,S  8
-1.53306,-0.9035156,2.643785,1.329206,-1.437137,1.457604,-0.3061029,0.1044912,-2.586483,-1.47589,-0.7429039,0.007200843,2.804713,1.959787,S  8
-1.852093,-1.558672,1.471715,-0.1265218,-2.378145,0.8537766,-0.3587161,-1.234744,-2.771286,-0.8377486,-2.320257,-0.9193332,1.815762,0.1995948,S  8
0.7503155,0.935922,3.301254,1.917518,-2.184452,3.975664,-0.7287308,-0.5157453,-2.814585,0.4033882,0.1826083,2.556964,4.788146,2.587465,S  8
-0.8520499,0.68112,2.265504,3.603477,-0.5693392,4.221744,-0.1220439,-0.4071693,-2.931675,1.770084,3.710539,5.206537,5.884817,3.672222,S  8
-1.846515,-0.1869894,1.533129,1.140431,-2.277096,1.580727,-0.6871241,0.306935,-2.194612,1.668133,1.029531,1.853173,2.155169,1.944904,S  8
-0.0835265,1.805791,2.971423,1.918961,-2.406244,4.709534,-0.8413601,0.5939904,-2.06407,2.787164,1.945199,2.826833,5.26659,3.754198,S  8
-3.27552,3.551871,1.929499,4.598845,-1.86405,6.287595,-2.709616,1.355368,-7.131383,6.462587,2.987006,6.09576,6.085761,3.440598,S  8
-1.290906,3.426474,1.507673,2.270014,-2.038041,4.823145,-0.9575431,2.457458,-3.52492,6.302744,3.097889,4.551974,4.657641,2.780474,S  8
-2.879534,3.555938,0.8360061,2.277611,-3.166792,6.132228,-1.762399,0.9281563,-4.430377,6.878319,1.676882,2.022437,4.019829,3.235655,S  8
-5.582462,4.392649,0.7363623,2.89243,-4.882082,5.111495,-3.338516,3.153571,-8.895177,8.556777,-1.58618,1.524417,2.737722,1.543897,S  8
-2.035069,5.260019,1.193577,2.672721,-2.446628,6.323371,-1.204521,2.796873,-5.773223,7.271451,0.8356287,3.226241,4.819405,2.430122,S  8
-4.381161,4.059688,-0.521399,2.334139,-4.558671,5.059723,-2.913449,0.5865337,-7.470948,6.985466,-2.282156,-0.3572292,2.230344,1.938226,S  8
-7.049071,-3.831027,-5.378592,-4.633684,-11.34637,-7.442502,-1.277988,-0.3157227,-7.836664,-1.961087,-15.3628,-16.48529,-10.44513,-9.657187,S  9
-2.802289,-1.328615,-3.202348,-2.01125,-3.901685,-3.090876,1.703948,0.7599583,-0.5103164,2.551536,-7.117967,-8.094279,-4.904931,-6.251259,S  9
-2.760216,0.599104,-3.486166,-2.34201,-5.562891,-1.120329,0.8069018,0.8237403,-2.686883,4.135235,-8.976655,-9.334106,-4.328373,-7.055771,S  9
-5.915441,-3.06549,-5.591346,-5.563589,-7.994969,-5.520029,-1.193015,-1.198638,-5.485355,-1.827305,-13.06522,-14.41839,-9.739816,-10.04281,S  9
-1.921191,-1.187125,-2.062703,-3.165008,-2.25642,-4.520285,1.31302,0.2999064,-0.8701745,1.234257,-10.05388,-9.271571,-6.160673,-6.030571,S  9
-1.618145,-0.2805861,-2.553515,-1.113195,-2.347612,0.3692929,1.859233,-0.2767864,-0.5213118,2.147084,-6.305787,-6.939535,-2.345083,-3.173568,S  9
-2.346861,-0.9896416,-2.506388,-1.763068,-4.518921,-2.123374,0.266415,-0.7473983,-2.381096,0.02849254,-8.09733,-7.781741,-4.024455,-4.012299,S  9
-1.376704,-0.03917557,-0.4881299,-2.680514,-1.625338,-1.926366,0.6391375,0.2835027,-3.281148,0.5025651,-9.224077,-6.583338,-4.724902,-3.283057,S  9
-3.018357,-1.378167,-0.8757817,0.837844,-2.927393,-1.05451,0.03594489,-0.4827848,-5.303244,-2.182884,-6.110566,-4.899485,-1.593453,0.4777769,S  9
-0.3282351,0.6849529,1.625034,3.790904,-1.414771,1.070091,0.5067565,-0.2165558,-4.641585,-0.7231571,-1.709576,0.7897173,2.781376,4.629793,S  9
-0.1423394,1.453599,3.074191,3.410546,0.7188855,3.931779,0.4484287,0.5490713,-5.615438,-0.5960144,2.498421,3.959261,3.256914,5.150949,S  9
-2.239995,0.1340421,1.626964,5.146407,-1.493184,1.598646,-2.132026,0.1209104,-9.97795,-3.192208,1.717869,4.879805,3.030967,6.762053,S  9
-0.9133743,0.3738571,3.72448,6.010374,1.003815,2.470768,-0.8836513,-0.20131,-10.01654,-3.887254,3.948332,7.037752,5.843812,8.856588,S  9
0.1876831,2.785772,5.488111,9.609385,2.346828,7.238696,-0.3157466,1.057872,-8.292296,-1.40442,12.57317,13.25801,10.03938,11.63179,S  9
-0.2719593,1.30912,3.001938,7.683036,1.768206,5.021667,-2.211852,-0.646651,-9.412827,-2.358148,10.65951,12.80863,7.415833,10.55169,S  9
0.1660435,1.455459,4.557239,7.525697,3.247663,5.651299,-1.63833,0.3077675,-9.652325,-3.10634,10.41331,11.7408,7.759234,10.43763,S  9
-1.111192,2.22303,3.584699,7.943367,2.075668,5.160771,-1.688763,0.4448378,-8.811735,-0.9717759,11.1209,13.06849,8.660896,8.955736,S  9
0.6483905,1.882273,2.787497,6.525601,3.375199,5.795775,-1.11582,-1.261343,-5.746219,-0.8149209,11.24352,11.75267,7.225181,8.850525,S  9
2.191011,4.854551,4.389232,8.93563,4.548866,8.966817,-1.144184,1.091134,-3.20312,2.437389,12.68913,12.32127,9.168737,9.957998,S  9
-0.3075519,1.370854,1.287353,2.898445,2.138908,3.217598,-1.613312,-1.233772,-4.59183,0.4347166,6.992153,8.284187,4.852269,4.063862,S  9
1.188137,3.628091,1.655197,4.418824,4.168095,5.5059,-0.4105008,-0.01383067,-0.510275,2.429508,7.615025,8.028693,5.459685,5.579476,S  9
-3.413114,-3.476888,-0.2656472,-3.703568,-3.346831,-3.238919,-0.612768,-0.382302,-3.192851,-2.581579,-3.646276,-3.631526,-4.467859,-4.413931,S 10
-0.5067388,-2.812719,0.4745688,-2.33933,-1.179229,-3.294297,-0.3736371,0.1456287,-0.2058474,-3.160405,-1.666789,-1.637715,-3.844849,-4.644943,S 10
0.8632237,-2.859307,-0.1382603,-2.09516,0.7985693,-0.3223241,0.03612228,0.4278037,-0.2477019,-2.874373,0.65842,2.582119,-1.001561,-1.55142,S 10
-1.115218,-3.077842,0.5034336,-1.880281,-0.1250952,-0.7585607,0.9643269,-1.035067,-2.617925,-3.730775,2.372958,3.199673,-0.7906651,-1.820942,S 10
-0.5571027,-2.942886,0.05564789,-1.794861,1.382237,-1.921753,-0.3772042,-1.295868,-1.490935,-1.835496,3.587354,2.755925,-2.249416,-2.299874,S 10
-0.06219009,-1.482751,0.5429364,-0.5372705,0.6923263,1.801992,0.7856455,0.6841603,0.120072,-0.6114688,4.330048,4.015264,1.143919,0.3252686,S 10
0.7830837,-1.974347,-0.1026483,-0.7142285,1.342426,0.8368229,0.4295805,-1.351892,-0.6586145,-3.131687,3.967393,5.233241,1.092897,0.2475945,S 10
-0.2922713,-3.473653,-1.13881,-2.190079,1.492317,-2.573269,0.3392473,-2.030093,-2.165881,-3.473565,3.249559,2.048757,-2.667999,-2.904404,S 10
-1.37608,-3.392884,0.2600664,-1.523898,-0.3770636,-1.946008,1.086638,-1.284123,-0.9802579,-4.122731,3.031669,-0.2356028,-2.36161,-0.6982179,S 10
-0.2346052,-1.338775,-1.941054,-1.598232,-0.9251854,-0.3235574,-0.7552138,-1.600286,-0.5526273,-1.038616,-0.5383279,-0.2978984,-1.594624,-1.400662,S 10
-0.2246376,-2.380789,-1.982042,-1.018643,0.2171372,-3.482231,0.6300213,-0.5297105,-0.8023472,-3.269288,-1.471022,-3.598,-3.50911,-3.892226,S 10
-2.689112,-7.03031,-2.534845,-4.951106,-3.356137,-8.801503,-0.1950462,-3.766025,-3.776693,-9.453658,-5.406713,-8.04165,-9.079267,-5.048147,S 10
-2.075937,-3.185162,-2.878552,-3.746637,-3.092964,-4.19403,-1.149123,-2.438454,-1.910544,-2.167331,-5.818892,-7.261826,-6.169254,-5.137176,S 10
-1.296343,-1.832518,-2.315897,-0.6036983,-2.094181,-4.610431,-0.03081213,0.4014902,-0.3751313,-1.964406,-6.886762,-9.582986,-5.853386,-4.52176,S 10
-3.800768,-4.615787,-4.378485,-4.166871,-5.58083,-8.814315,-1.555901,-2.761273,-5.707339,-6.271074,-11.47884,-11.25404,-9.242373,-6.450449,S 10
-2.608735,-4.592901,-2.807651,-3.869085,-3.228159,-6.565634,-1.669192,-2.683446,-2.690692,-4.11363,-7.964061,-9.192443,-6.964681,-6.137158,S 10
-1.80805,-1.988813,-2.192886,-1.44907,-3.793136,-4.752026,-0.5427735,-0.6126074,-1.967276,-2.870417,-8.362235,-9.627175,-6.54821,-3.594731,S 10
-4.153817,-0.238085,-2.63123,-0.7544894,-4.986279,-3.460786,-1.288654,-0.6909388,-4.888588,0.2061349,-10.09272,-8.503946,-4.361698,-4.212423,S 10
-2.398277,-0.9107865,-2.387128,-0.3928785,-4.012256,-3.136863,-2.203637,-0.9953081,-3.181444,-1.600199,-7.031138,-5.788019,-2.105855,-2.92746,S 10
-1.160987,-0.2861639,-1.282511,-0.3341206,-3.473567,-2.52626,-0.207088,-1.229234,-3.276771,-2.961477,-5.845222,-5.142524,-2.48756,-1.016722,S 10
-2.628812,0.48667,-0.3380928,0.6193718,-3.538204,0.4168093,-0.2894358,-0.7415619,-2.56961,-0.1877045,-5.615471,-3.677469,-0.01514114,-0.7254438,S 10
5.274922,0.4665535,2.157684,1.640965,9.85752,3.527222,1.48978,0.3107277,5.316769,1.339472,7.758623,6.814955,3.000201,4.071293,boundary
6.940574,2.570287,3.80904,4.156639,11.33387,5.666035,2.487208,0.6785856,6.360549,2.876066,8.907729,7.571737,5.289564,4.797345,boundary
7.691652,5.34391,4.447794,7.451192,12.33401,9.102647,1.081306,-0.09137907,5.705477,3.470993,13.02799,12.56333,9.199799,8.16559,boundary
6.970256,2.018803,2.555874,3.998145,10.22112,5.148336,1.38897,-0.03431972,5.964676,0.4904912,7.954841,7.60536,4.751364,5.210341,boundary
8.139339,5.757663,6.408981,8.07844,13.44212,8.290041,2.060274,1.560813,7.836895,2.991758,11.12273,10.11591,8.659637,8.149318,boundary
7.938126,6.733607,4.653045,8.450334,13.29265,10.20494,1.380527,0.8715201,5.39756,4.42964,14.7115,13.40778,9.930718,8.84274,boundary
8.081747,5.210076,4.076138,6.88209,12.07934,8.334606,0.5333884,0.7761779,6.739639,2.683464,11.22049,8.644942,7.182593,6.263711,boundary
7.484004,7.633811,7.23575,10.57306,13.10839,9.405572,0.8708396,2.028837,6.373017,2.889059,13.04555,11.35045,10.91128,10.49975,boundary
6.722088,6.456431,5.380766,8.369376,12.4364,8.81578,0.3570891,1.961197,6.649061,2.417897,13.87821,9.917805,8.085731,6.923015,boundary
8.824324,7.827937,6.284062,10.10526,15.15994,10.72206,0.6170564,2.271852,6.850018,4.82237,16.76311,11.95362,10.98694,10.22585,boundary
-0.5447602,2.890179,0.4319193,-4.498322,1.108923,4.403589,1.237758,2.321015,2.201775,9.910717,3.535581,2.193765,0.6797158,-6.76756,boundary
-0.3240611,2.038884,0.806728,-3.468435,-0.7729101,1.172435,0.2025559,1.950387,-0.6091139,6.212417,3.094762,1.506655,-1.341372,-3.578784,boundary
-0.001958434,2.440331,0.9788625,-3.699317,0.4225483,2.504242,1.997278,2.253364,0.8351182,5.554632,2.431174,-0.1539805,-1.353072,-4.913848,boundary
-0.3123708,1.273039,0.1283465,-3.395344,0.6323268,0.904669,1.400705,1.236657,0.7254308,2.421631,1.635291,0.178229,-0.4309261,-3.177136,boundary
-0.8610105,2.317099,0.7393897,-2.178599,-0.5044122,1.811671,-0.5695115,1.909849,-1.4838,0.7771995,-0.08859555,0.3124627,-0.232189,-2.32792,boundary
-0.03599476,1.341215,1.137985,-1.891346,-0.09195032,1.471683,1.041264,1.059542,0.2783765,-1.080934,1.693538,-0.3446224,0.01679061,-1.152706,boundary
1.09782,0.6447046,0.7615103,-1.352554,0.9755818,-0.9719014,2.785234,0.9891875,-0.3315549,-3.778611,-0.8345875,-1.515712,-0.9996912,0.4321575,boundary
0.6567746,0.8671146,1.163487,-1.221764,0.8922017,0.9133565,1.40343,0.6178027,0.6717029,-5.492923,-2.223041,-1.204558,0.345992,-0.5620443,boundary
1.763091,1.324833,2.471753,0.4218154,1.547048,1.786327,1.264414,-0.419476,1.215558,-4.871368,1.571521,-0.09877472,1.880564,2.396356,boundary
2.523035,0.3084933,2.013085,0.6217114,2.832677,0.3793449,3.161952,0.8569806,0.4451025,-8.223368,-0.1208407,-0.1700702,0.8309783,2.73466,boundary
1.800511,-0.2686584,1.908494,0.5728441,1.888897,0.01953405,3.127809,-0.4809852,1.888704,-8.598552,-0.5268881,-0.3287045,1.490649,2.015517,boundary
2.523035,0.3084933,2.013085,0.6217114,2.832677,0.3793449,3.161952,0.8569806,0.4451025,-8.223368,-0.1208407,-0.1700702,0.8309783,2.73466,S  2
1.800511,-0.2686584,1.908494,0.5728441,1.888897,0.01953405,3.127809,-0.4809852,1.888704,-8.598552,-0.5268881,-0.3287045,1.490649,2.015517,S  2
2.360726,-0.003926013,2.837786,0.5354626,1.801398,-0.007692458,1.611228,-1.559832,0.1524964,-7.314753,0.05484228,-1.046603,0.4935387,3.324885,S  2
3.674634,-0.05328992,3.720455,1.55817,4.743818,1.779386,3.232156,0.3557588,2.281215,-8.663439,3.201183,2.491328,2.873383,3.533757,S  2
1.382773,0.580235,2.441644,3.264328,2.596288,1.654459,1.57022,-0.5717429,-0.2487591,-8.265284,2.668781,1.748031,3.106166,3.918706,S  2
-1.363155,-2.510128,1.391087,-1.135762,-1.2937,-2.875711,-0.322138,-1.668586,-3.596627,-9.203263,-1.482449,-1.441785,-1.266104,1.364126,S  2
2.298644,-0.1935829,3.595405,1.772825,2.439568,0.8366797,1.745639,0.113534,-0.2126608,-5.80245,2.940427,2.270279,2.194023,3.119998,S  2
0.5893945,0.9484152,2.230009,3.718739,2.682235,2.135367,-1.095178,-0.6895596,-2.828314,-6.569112,3.433608,2.287092,3.078069,3.886909,S  2
-4.926023,-2.11599,0.5586894,-0.5473139,-3.666096,-1.719718,-2.772922,-0.3685428,-6.387121,-8.002029,-1.712601,-1.31149,-0.4635721,-0.6533998,S  2
-1.940046,-0.4258671,1.18167,1.8149,-2.485393,-0.4254135,-2.50241,-0.3197023,-5.636375,-4.210102,-1.170777,-0.02728579,1.479855,1.735755,S  2
-0.6109135,0.2870966,0.8837507,1.897916,0.2040717,0.6192241,-2.418552,-0.8174143,-4.941916,-4.15422,0.4873512,0.9586606,1.660176,2.361397,S  2
-3.802589,0.359892,0.4443131,1.856694,-2.202662,1.555369,-3.459979,0.6711194,-5.225496,-4.556314,-1.114925,-1.394479,1.346257,0.003165337,S  2
-2.85453,0.2527895,0.2398409,2.503273,-2.702181,1.261544,-4.459947,-1.10588,-5.932178,-3.828932,-2.512592,-0.4075612,3.559031,0.7451554,S  2
-1.974114,0.09822647,-0.4727638,1.34799,-2.753318,1.28764,-3.303874,-0.8934791,-5.94606,-2.647824,-2.440841,-0.1068623,1.273205,1.331642,S  2
-0.9205579,1.456731,-0.7752725,2.48144,0.4593756,2.738258,-2.932569,-0.2098975,-2.689157,-2.362547,-0.09970237,-0.2242143,3.46235,1.984694,S  2
1.099415,1.541277,0.9149734,3.578142,1.999067,4.50507,-2.35315,-0.9334534,-0.7831996,-2.585247,0.9276772,2.576345,5.583512,1.631057,S  2
-0.2463672,0.9824661,-0.007988722,2.70908,-0.8743511,4.534617,-2.81382,-1.775249,-2.493316,-2.07086,-0.1798412,1.436792,3.426024,2.546822,S  2
-0.1046255,0.6278782,-1.35606,2.149354,1.290244,2.883649,-2.409843,-1.700524,-2.090623,-2.737406,0.5784954,2.072299,4.790938,2.474213,S  2
2.714823,2.218393,-0.446331,3.803652,4.011037,5.91779,-1.517385,-0.07148745,1.867142,-1.556143,4.329956,6.790153,5.714801,3.596148,S  2
3.367379,1.800047,0.8218611,3.209882,3.564763,6.275366,-0.7628659,-2.395967,2.671562,-1.085325,4.439217,4.831563,6.008324,4.287912,S  2
-0.2276814,-0.3233123,0.4936598,3.681137,1.292777,3.673309,-2.072637,-1.6123,-1.401243,-3.409763,1.181831,4.175246,4.416599,2.71372,S  2
-3.559236,-3.112225,-1.175923,0.370928,-5.024354,-0.5812694,-1.084539,-0.9003958,-5.689729,-4.297268,-2.415386,-2.562372,0.486303,-0.8753215,boundary
-1.887434,-1.351174,0.2684222,2.904345,-2.903089,-0.1009904,-0.4798315,-0.313705,-6.027659,-3.461553,-0.8733485,-2.041532,1.732408,3.284658,boundary
-0.9916772,-1.935074,-0.1731297,2.395147,-2.278212,-0.9295586,-0.447895,-1.871895,-3.82984,-4.410908,-0.6928732,-1.915496,0.8549945,1.058256,boundary
0.5836537,-1.473722,0.5517561,3.037882,0.7208663,1.285146,0.504253,-0.6883587,-0.9789178,-3.36033,-1.813464,-0.9578258,1.822454,1.376529,boundary
2.417989,0.02939899,2.423837,5.23561,3.717957,3.069736,1.087001,0.5359713,0.8652875,-2.179389,3.957574,3.309486,4.769902,6.368877,boundary
3.372092,0.4980055,1.576758,4.354437,5.461422,3.095449,0.3314266,-0.9765357,0.8659793,-1.111514,2.178001,1.577672,3.946266,3.502362,boundary
4.248022,-0.3559887,1.241031,2.92357,5.557599,2.265075,2.087801,-0.857591,4.090911,-2.639781,-0.02136219,-0.03096536,1.836443,1.443786,boundary
2.906122,0.7923357,0.9120432,2.148336,5.600167,4.102499,1.394475,-0.7676957,5.605755,-1.137785,2.598007,4.253485,3.33382,0.5873556,boundary
5.731437,1.450203,2.447835,4.494853,9.200671,4.819956,2.344489,1.158725,6.677853,1.574857,3.494389,3.690275,3.816787,3.70515,boundary
4.761611,-1.001913,-0.9060584,-2.589549,8.2637,1.745689,1.812829,-2.152579,7.899949,-2.8659,0.2055829,0.4217559,-0.5073698,-4.312873,boundary
-1.516945,-1.065973,-5.109066,-4.899942,-0.4522803,0.2342872,-0.4815964,-2.258706,0.9401147,0.5105029,-3.93067,-0.2798133,-2.145032,-8.24363,boundary
0.2083186,-1.343795,-3.200601,-0.9823692,-0.06731372,-0.7904143,1.152058,-0.5185815,2.452373,-1.79489,-2.654377,-1.424226,-1.545863,-3.641858,boundary
-1.183448,-3.181562,-4.273773,-4.658317,-2.65002,-2.882871,-0.08737559,-1.245798,1.746514,-2.643959,-8.009996,-4.332379,-4.545773,-7.695455,boundary
-1.575903,-1.821292,-3.477047,-1.624861,-3.579259,-2.63041,0.3052675,-0.1133203,0.02695782,1.156462,-6.392096,-3.013216,-2.404659,-4.278867,boundary
-1.46464,-1.485665,-2.298939,-1.216046,-2.341072,-1.578553,0.4518183,-0.1472124,0.2545615,-1.065062,-2.445716,0.4352019,-1.152753,-3.340528,boundary
-3.361897,-4.996305,-3.7681,-3.263988,-7.177828,-7.389277,-0.7507126,-0.9945503,-1.722794,-3.396036,-12.34837,-8.367513,-6.393252,-6.030387,boundary
-1.962935,-0.9632996,-1.994979,-0.235372,-5.352165,-3.003803,0.8670572,2.169776,0.2970536,0.3594826,-7.516001,-5.628766,-1.481817,-2.984702,boundary
-2.141557,-1.64675,-1.792202,-0.3237106,-3.090845,-2.792778,-0.5362521,-0.3754728,-0.8897012,0.0502446,-2.984597,0.7154949,-1.50996,-1.671402,boundary
-3.376093,-4.363266,-3.06603,-3.108124,-7.419654,-7.65918,-0.1954749,-0.8041025,-2.447849,-1.730254,-11.27631,-8.469094,-5.751253,-5.416766,boundary
-1.198981,-0.07766697,-1.295173,0.7304334,-3.651064,-2.318023,1.0128,1.848367,1.390928,0.2438397,-7.163481,-5.77511,-0.5343699,-2.064339,boundary
-1.127936,-1.065029,-1.520111,0.2403386,-1.93101,-2.91736,-0.7096705,-0.4705448,1.193029,0.1445069,-4.822611,-2.426258,-2.009814,-1.019533,boundary
-0.1507833,-3.253221,1.500373,1.282507,-1.254601,-3.067656,-0.1894653,-0.9697709,-2.316436,-5.715753,-3.06195,-0.4294985,1.290975,2.528459,S  5
-2.372412,-4.419549,0.1232101,-2.291322,-2.999666,-5.690397,-0.7148201,-0.8277177,-2.382924,-3.857175,-6.308286,-3.184866,-4.228712,-1.896215,S  5
-2.474235,0.4002245,0.05492953,0.1410081,-1.616752,-0.3209932,-0.5199791,0.3073046,-0.3731593,0.3114364,-3.872149,0.1434625,0.5862623,0.0747584,S  5
1.104356,-0.8274729,0.6800587,0.7421706,0.3363129,-1.280006,-0.3577379,-0.6882945,1.361065,-0.5512602,-2.572306,-0.3168997,1.46831,0.2473078,S  5
-0.2960417,-4.622017,-0.09774849,-2.627728,0.3054273,-5.306083,-0.4119701,-1.092155,1.468463,-2.692234,-5.952518,-4.872358,-4.101545,-2.180754,S  5
-2.161226,-2.55895,0.2744599,-2.390773,-1.535335,-3.509395,-1.245511,-0.5311865,-0.4833664,-1.19831,-7.773233,-3.644774,-3.233906,-3.321253,S  5
0.5932257,-0.3517909,-0.6301622,-0.3413951,1.001082,-0.3291079,-0.2971201,-0.1857412,3.292548,2.585445,-2.227672,0.01573542,0.3075934,-0.516398,S  5
2.396107,1.722495,1.125426,1.35843,3.063302,2.09423,-0.3590337,0.5866627,3.498841,3.520874,-2.894004,-2.077065,1.089581,0.8364243,S  5
0.6456017,-3.407495,0.01992257,-2.863286,1.392751,-3.185079,-0.3882404,-1.052019,0.112508,-0.8776894,-3.83706,-3.91803,-3.110606,-2.709964,S  5
0.2619793,-1.452944,-0.5842791,-1.244285,0.6534935,-1.572412,0.06820587,0.3061998,2.478524,0.3522061,-2.331764,-1.662901,-1.744832,-0.9411477,S  5
2.575952,4.019361,1.684848,2.953532,2.105226,4.649435,0.1862475,1.884342,1.727176,4.446594,-1.552403,-0.2558741,2.838146,2.607725,S  5
0.8371616,-0.4136763,-0.2381674,-0.8993736,1.954574,0.8270944,-0.4976003,-0.8224281,-0.8523716,0.5563703,2.389374,0.01122553,0.5149659,1.663298,S  5
