segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,labels
-2.027846,-3.277835,-3.506353,-3.568151,3.865523,-8.054434,-6.021167,-6.919195,-6.532142,-0.8978404,-7.34796,-3.182568,boundary
-0.8335522,-4.305027,-7.323058,-2.83705,-6.161113,-5.992199,-5.053517,-6.007595,-5.9088,-7.237155,-4.445061,-4.270514,boundary
2.334542,-4.509413,-7.398651,-1.25351,-15.11491,-0.361086,-7.677046,-2.904059,-5.597925,-7.947538,-1.698483,-3.381958,boundary
1.757071,-2.973423,-4.068547,0.8829699,-1.481075,1.056388,-7.55433,-2.882098,-5.240259,-5.127523,-0.2910052,-1.644147,boundary
3.933082,-2.594874,-4.553179,2.536875,-14.92946,5.172184,-3.751325,0.9979888,-2.477629,-8.362533,4.026544,-0.4593446,boundary
9.133804,-0.4141425,-0.7757795,5.244496,-9.114801,11.38878,0.2939345,7.304076,3.974649,-2.387257,9.721359,3.789838,boundary
3.781487,-2.04058,-1.536069,3.415156,-7.05831,5.842454,-3.611189,2.387222,-0.6376761,-4.504039,4.67036,-0.1468295,boundary
6.678698,1.172034,5.082413,6.517553,-8.255145,9.793959,-0.1609329,5.730307,1.588629,-0.107805,7.746869,4.042879,boundary
5.029432,0.8712974,5.809723,4.893149,-0.8305978,8.069013,4.395032,7.211663,5.555968,2.370335,7.619808,5.58826,boundary
-4.792146,0.0627515,-4.091974,-3.467832,-8.776109,-12.60828,-11.29733,-9.040839,-7.549683,-9.761661,-12.29261,-5.73525,S  2
-5.66932,-2.315478,-5.699523,-5.21419,-14.53649,-15.76026,-20.39935,-17.88875,-15.00561,-14.51617,-14.93006,-8.788267,S  2
-3.533951,-0.9359019,-2.376302,-2.409554,-11.58229,-10.58401,-13.71875,-10.2995,-9.255428,-11.07811,-9.891175,-6.398224,S  2
1.06606,0.492261,-2.212774,0.1528566,-9.168703,-5.417068,-9.687819,-7.873384,-4.828791,-7.283619,-4.686651,-2.461509,S  2
-2.00672,2.04486,0.5333022,1.026312,-5.487369,-4.388411,-9.129243,-8.187705,-3.836645,-3.105838,-3.106872,-0.02271939,S  2
-0.4626987,3.191107,3.736681,5.044486,-0.3496968,3.39386,2.710847,3.801062,5.336357,1.648573,5.912055,3.749162,S  2
3.760015,-0.4743357,-1.004318,2.410318,-1.993383,4.200827,3.110827,1.951262,4.030493,0.917213,6.680026,1.584281,S  2
2.575196,2.955866,2.82513,5.611052,7.365796,6.692235,10.20152,7.167463,10.27537,9.926107,9.516344,7.486491,S  2
2.411705,1.758012,3.287662,6.203046,6.170476,7.443273,11.82269,9.266837,11.25364,9.187433,10.48242,6.478412,S  2
0.1897147,-0.173116,0.5063792,2.191292,3.775146,3.080595,8.04326,5.415921,5.356594,5.65094,6.826734,3.051594,S  2
0.06661396,0.2531185,0.1878987,2.342297,6.071256,0.9808183,7.707411,3.984588,4.295533,6.430589,3.593304,2.800008,S  2
-1.370678,-3.382401,-0.8066164,-0.7830119,1.666827,-4.094824,2.132715,-0.7759267,-0.2606129,3.183489,-3.084915,-1.093514,S  2
-4.928277,-1.313128,-0.1511743,-1.583254,-0.2286149,-8.626603,-2.970468,-4.62259,-5.20213,0.1186634,-5.83566,-1.195302,S  2
-4.434253,-2.688179,-3.585253,-4.118967,-5.374118,-12.96317,-11.69891,-11.29199,-13.80005,-6.742243,-12.18571,-6.774833,S  2
-6.306002,-3.282328,-0.813264,-4.859997,-3.436071,-12.47568,-9.890041,-10.20128,-11.02937,-5.563602,-14.19409,-6.007559,S  2
-6.108364,-3.826226,-1.791942,-5.132639,-7.862986,-14.97775,-13.98329,-13.96488,-14.34142,-7.999626,-15.5931,-6.499547,S  2
-3.742708,-2.62119,-2.738976,-4.420026,-7.282874,-12.35788,-15.41142,-11.38819,-14.9087,-8.355305,-12.70481,-6.06726,S  2
-2.994151,0.7575288,0.2768522,-1.373191,-2.775864,-6.052026,-8.312676,-7.016215,-7.413657,-5.835351,-8.434295,-2.846704,S  2
-0.0510808,-2.994233,-2.01946,-2.409887,-5.768669,-4.561078,-8.771417,-7.275414,-8.414086,-6.08466,-7.781436,-4.444259,S  2
-0.03800059,0.1307731,1.748449,1.677464,0.9409412,3.034627,2.336427,4.885253,2.581565,2.295154,2.93457,3.329013,S  2
5.088836,2.176758,-0.3636659,4.147729,2.968609,7.832251,4.406466,5.256556,4.982373,2.872117,6.476078,3.500091,S  2
-4.302813,-0.8751921,-0.9133888,-1.495363,-6.477027,-3.475006,-5.53912,-1.459487,-0.3514373,-5.089282,-4.44442,-2.929572,S  6
-5.089012,0.3284013,-1.010971,-1.370946,-1.608912,-5.912435,-5.674388,-2.747359,-0.7327372,-2.327695,-6.954307,-2.489919,S  6
-2.997654,-1.636578,-2.780194,-2.071005,-3.069749,-7.766687,-6.802955,-5.83257,-3.796289,-3.689792,-8.865879,-3.915688,S  6
-5.636561,0.198738,1.894675,-2.69368,-3.858104,-8.101657,-4.689223,-3.416015,0.1232356,-1.073812,-8.356254,-2.046217,S  6
-2.70746,0.4184171,0.9127179,-1.774064,-0.7174293,-7.579082,-4.693054,-5.176527,-2.013452,0.3286667,-8.999626,-2.910174,S  6
0.2323137,1.596362,3.433931,1.25375,1.610813,-1.888174,1.79748,2.067145,5.36614,4.612015,-3.22003,2.614465,S  6
-2.574462,1.083051,5.839111,0.05968589,4.153112,-1.999179,2.027406,0.8310047,4.742308,6.070995,-3.24719,3.094928,S  6
1.954365,-0.4162172,1.196543,0.7120103,-2.152899,-1.218985,-1.311905,-1.182515,0.9135339,2.462436,-2.479368,-0.8424541,S  6
3.952315,3.456842,4.604069,3.678406,1.750787,5.297067,5.277332,6.57479,9.020603,6.725839,4.162323,5.449665,S  6
1.658517,1.693733,6.055988,3.814123,3.847559,6.853401,4.902712,5.283254,6.893,6.45618,5.104537,6.581535,S  6
3.632138,0.6646338,1.787881,3.354671,-4.531616,6.625883,1.017682,3.747636,4.96418,2.027874,5.718538,2.98189,S  6
1.659965,1.750683,0.8212624,2.698338,-3.169238,4.064685,-0.126496,2.328997,3.120167,-0.1703524,4.219258,2.314033,S  6
2.553411,1.837893,2.112264,3.612146,-2.770218,7.655738,1.575992,4.973219,4.950919,0.8452895,7.816815,4.932254,S  6
1.316616,1.392736,1.005408,2.220399,-8.049728,4.840186,-1.774322,0.6385888,2.397342,-2.802169,4.354246,2.37345,S  6
-2.831814,0.5557832,-0.782349,0.8785463,-4.95074,-0.3257404,-2.852486,-1.104574,0.2131286,-4.563202,1.075527,0.3961805,S  6
-0.009222824,0.7604521,-1.260219,-0.3861872,-5.389944,0.4824624,-2.246882,-0.6722376,1.281441,-4.015111,1.91365,0.09701672,S  6
-3.224973,0.07811686,-0.1025821,-1.439955,-6.292729,-2.949378,-4.485481,-4.957128,-1.989523,-4.67768,-3.221448,-1.529435,S  6
-2.808553,-0.7928416,-1.047738,-1.462555,-3.308447,-2.526563,0.2417944,-0.812507,2.501992,-3.182312,-1.514081,-0.1000133,S  6
-1.855607,-1.409701,-1.96132,-3.208092,-1.810794,-4.811504,-2.585443,-5.802052,-1.032227,-3.855458,-4.541261,-3.090244,S  6
-5.382971,-0.5461702,1.680701,-2.741768,0.9933795,-3.616298,-0.4872529,-3.237818,0.3567214,0.4199861,-4.507321,-1.696118,S  6
-0.375424,-4.913569,-4.050983,-4.382525,-2.884191,-4.113407,-0.2119495,-3.416321,0.7953058,-2.988085,-5.140893,-3.809458,S  6
-0.3575854,3.998958,2.645162,0.7789258,3.861941,-4.729357,4.820488,1.493515,10.36795,3.392834,-3.637279,3.427936,S  7
-3.323203,2.980218,4.37016,0.6604235,5.095932,-7.689448,3.792276,-3.59554,7.128281,4.773007,-4.383483,2.794406,S  7
-0.03430786,4.296461,5.083676,2.658971,10.52851,-3.004742,10.21589,3.941193,14.27053,9.229404,1.189106,5.464145,S  7
1.893426,6.492105,6.813091,4.375776,12.60022,-0.4811495,10.7196,6.863532,15.07501,11.18048,1.236349,7.376246,S  7
0.975943,3.466925,7.838032,4.298493,8.838827,-0.09980821,9.895955,6.013689,13.92347,9.21429,3.972079,6.749887,S  7
3.107753,6.463817,6.89769,5.939844,12.25113,3.732835,7.804018,7.776481,13.18392,10.30765,6.461086,7.532645,S  7
7.234389,6.905329,8.283797,7.978662,11.9076,12.04688,11.13806,13.30589,16.38125,10.72398,12.12533,9.505759,S  7
5.818419,4.340839,7.058422,7.690969,6.099361,12.15606,9.9311,11.82037,15.05375,7.063373,13.86193,8.004927,S  7
7.371226,4.722478,5.959065,7.027197,4.290318,11.38962,2.573755,9.566631,10.63998,3.921,11.73822,6.113228,S  7
9.137807,4.313711,6.215822,7.993799,4.237067,16.49273,6.532612,13.7916,13.01647,3.514205,15.60647,8.764605,S  7
6.342983,3.71712,5.433111,6.543058,1.248109,13.33696,4.573184,8.755762,10.67886,2.152379,12.33723,5.333774,S  7
5.66513,1.249588,4.009552,3.630141,-1.870232,7.433335,0.5963424,5.663301,7.585366,-1.103179,8.588959,2.711104,S  7
4.118462,0.522006,3.103397,3.323469,-0.1840869,6.62286,2.31199,6.80302,7.815072,-1.050786,6.067852,4.864342,S  7
2.957592,1.32626,5.165332,2.681892,0.1933984,0.6942636,2.710351,1.452544,6.129142,1.016666,1.854169,2.684575,S  7
-0.7660907,-0.02757425,3.875907,-1.222104,2.672934,-5.074015,2.792485,-0.7553761,5.138938,1.937268,-2.128255,0.9410412,S  7
-2.7263,-1.365972,3.048421,-1.326692,2.229993,-7.018525,3.35297,-0.134457,5.221497,1.758792,-5.549,1.290045,S  7
-2.506844,0.189847,4.098091,-0.7518615,5.491207,-12.23697,5.584951,-4.597995,3.135259,5.336202,-7.357095,1.730672,S  7
-3.214905,1.063745,4.749597,-2.413426,8.222482,-10.6206,6.408587,-2.224646,5.512897,7.537507,-7.172877,1.319159,S  7
-4.450354,0.1663355,4.386534,-0.5776387,6.455082,-9.7726,6.888877,-0.205512,5.774399,6.951868,-6.746541,1.815012,S  7
-4.328683,1.367418,2.168836,-1.611075,8.851171,-10.73184,5.864601,-5.163571,1.430969,7.484537,-7.353248,0.4631715,S  7
-1.264956,2.582952,3.094215,-0.1234765,3.888927,-4.437892,5.090325,-0.4728321,4.448076,6.421814,-1.97733,0.9145011,S  7
-1.220619,-4.223605,-2.894247,-2.823559,-0.08548167,-5.822549,-0.7571967,-1.588,0.05697238,-1.737054,-3.095254,-1.81314,S  8
-1.422822,-3.221496,-1.980172,-1.50127,-2.119135,-5.987965,-1.438447,-2.044681,0.2885231,-2.724353,-1.909013,-2.024769,S  8
0.5738806,-1.376148,-3.305567,0.1335234,1.200448,-2.09397,0.02620024,0.6198952,3.294472,-1.438187,-0.6074418,-0.51311,S  8
2.204074,-5.175796,-4.832904,-3.273618,-3.608143,-3.010606,-1.634941,-1.208824,0.5813385,-5.615932,-3.658951,-5.440884,S  8
0.7638384,-5.907254,-5.156325,-1.913249,-2.927787,-0.2647322,0.5015209,2.639614,2.902299,-4.719442,0.7598976,-3.038182,S  8
3.505103,-4.460082,-6.286436,-0.4447543,-2.002656,4.371068,0.7251121,3.423857,4.78863,-4.166652,2.788846,-1.391226,S  8
3.265601,-6.319271,-5.61653,-3.236915,-4.016327,2.7278,-3.096695,-1.491446,-0.6323242,-6.370994,-1.559886,-6.516916,S  8
2.313157,-6.468658,-4.405533,-1.815491,-0.5998354,5.839059,-0.02254242,1.534343,1.645448,-3.303129,1.666464,-3.536607,S  8
3.149508,-6.904939,-4.778285,-1.894742,-0.04051604,5.703176,-1.301666,0.8193592,0.8367125,-3.152983,1.526416,-2.733684,S  8
0.8425321,-5.756395,-2.575861,-1.577639,0.6646703,4.362947,-0.8145736,-0.9773085,-0.642949,-0.7057483,0.03928082,-2.156481,S  8
0.803763,-4.745959,0.1575388,-0.6637114,4.722923,2.800874,-0.6527279,-2.842051,-0.5880899,2.1563,1.053301,-1.605103,S  8
0.316117,-5.505228,-0.112158,-1.71742,3.05846,-1.021127,-2.86408,-4.603653,-3.97028,0.5787233,-3.028986,-2.447048,S  8
-0.8981763,-3.031688,1.462166,0.60528,5.608134,-0.586416,2.293839,-1.557988,-0.1394661,4.684886,-1.963678,0.8843398,S  8
-1.114824,-1.996785,2.248164,-0.5427092,7.277441,-5.507915,-0.17232,-4.329327,-1.412522,5.043581,-2.267936,0.2048273,S  8
-0.9417139,-1.400073,2.510708,0.02595587,2.221966,-7.042104,-0.02886973,-4.653639,-2.770101,2.376263,-3.654849,-0.6661002,S  8
0.02370657,-0.7409234,0.7247334,0.7863134,2.486032,-6.52818,0.09318955,-3.656542,-1.828038,1.254657,-5.200651,-1.495345,S  8
-0.5148048,0.04414813,-0.4102024,-1.778122,1.193923,-7.3266,-0.6326755,-2.518823,-1.671865,-0.05139831,-5.808362,-2.097696,S  8
2.475488,1.12744,-1.29771,-0.2340575,-4.348206,-5.092513,-0.1627607,-1.092479,-0.7014611,-3.50433,-1.742821,-2.118282,S  8
2.111184,0.3113872,-3.962882,-0.1464538,-7.551427,-4.015074,-3.349808,-2.322776,-2.676261,-7.239253,-3.655149,-3.84435,S  8
1.60409,0.5443141,-3.957827,-2.599876,-8.350506,-1.095872,-4.846737,-1.593167,-3.729079,-8.332565,-5.177932,-5.751064,S  8
5.489326,0.1656607,-6.725797,-2.598104,-13.49458,2.180465,-7.226408,-0.8526419,-4.12482,-13.39198,-1.868083,-6.559309,S  8
5.80032,2.372761,2.571369,7.005146,1.663696,10.5811,5.576643,9.555187,5.839025,1.710119,13.60746,6.10248,S  9
2.927819,-1.900247,3.075601,5.131431,-1.551216,8.844878,3.873671,8.147963,5.040223,-0.9712124,11.28672,3.021252,S  9
3.74163,-1.503646,2.239774,3.774708,1.087799,10.07964,3.87468,6.924116,5.156017,-0.8586694,10.3357,3.969117,S  9
5.54049,1.193569,0.07882452,4.556307,-0.04312556,9.454165,3.704706,8.795598,4.956561,-1.450751,11.29067,2.886523,S  9
0.5392906,-1.81083,1.21872,2.640745,-2.187592,5.005452,1.273855,3.887656,3.017376,-1.924227,5.686692,0.1919245,S  9
-0.9398358,-2.665657,1.108498,-0.3267439,-2.332838,-0.06644237,-1.722119,0.02767104,0.1316285,-3.895363,0.8951801,-1.682231,S  9
-0.04706929,-1.227705,0.1759691,0.05578187,-1.582212,-0.1389681,0.9548271,2.102651,2.018339,-2.511142,1.767789,-0.2482506,S  9
-0.9479507,1.484735,2.52343,1.638771,1.35722,-1.544051,2.560463,0.9479572,3.231477,1.047754,-0.9573062,0.8959611,S  9
-4.563127,-2.220761,0.5293538,-1.732233,1.177826,-7.656179,0.7365188,-1.641524,1.868785,0.325835,-5.685371,-1.700823,S  9
-3.9143,-0.8612892,0.4934648,-1.39804,0.6209082,-7.986246,0.5473715,-2.901358,0.74712,0.002897713,-5.573765,-0.5508953,S  9
-3.205003,1.893223,2.729354,0.3103705,2.220335,-7.305834,2.908763,-1.2391,2.513309,1.973904,-5.228971,0.513853,S  9
-5.580857,-0.6661476,0.5090063,-1.243,3.922436,-8.822486,4.400642,-1.170448,4.16047,3.406021,-6.545566,0.3844374,S  9
-2.763984,0.4603912,-0.799026,0.3028156,5.067555,-6.169068,2.836216,-0.9848024,3.495301,2.075407,-5.201064,0.5181699,S  9
-3.740975,0.6389323,-0.003968672,-0.6180325,-0.2734168,-6.133959,2.260239,-0.2940483,2.912808,0.5277646,-3.790186,-0.9820507,S  9
-3.286377,-0.0277305,-1.3224,-0.003690083,0.3862519,-4.123506,1.569586,-1.514125,1.971292,-0.9507858,-2.671365,-0.931814,S  9
-0.06950899,0.1813766,-2.506809,1.34627,3.07201,2.366232,2.667708,2.911868,5.2654,-0.9520658,0.2797307,-0.09547465,S  9
0.2008257,1.467023,-1.955304,1.384889,-0.9551349,2.471589,2.323761,4.133287,6.452454,-0.8484424,2.088611,-0.5788198,S  9
0.603256,0.05346309,-3.668432,1.500836,-5.216,3.428395,-3.017853,-0.2417815,0.9863579,-5.876112,2.919342,-2.748411,S  9
2.412671,0.7722101,-3.15053,1.977923,-3.435051,8.852794,-0.7196919,3.838189,4.529417,-5.184818,4.899163,-1.786334,S  9
3.329293,2.619773,-0.8257768,3.182256,-0.4799424,9.075704,1.498683,5.753053,8.455828,-1.575535,6.039808,0.8395919,S  9
3.362738,2.36401,-1.91415,2.995826,-4.555347,8.010216,-1.532662,3.514901,5.722843,-3.401845,5.254273,-0.3121104,S  9
1.686667,-0.9542405,-3.942669,-1.145753,-4.952729,7.429516,-2.92364,-2.198787,-2.141966,-4.774064,3.521352,-1.346104,S 10
-1.279157,-2.045539,-3.917694,-2.276683,-5.595047,2.260648,-1.399001,-3.225497,-1.591759,-5.291295,-1.549964,-1.771473,S 10
-3.941132,-4.141711,-4.352142,-4.104556,-1.427478,-0.6046403,-1.673498,-4.412167,-2.108843,-2.222969,-4.157835,-4.487768,S 10
-1.836906,-0.1942193,-4.017707,-4.694655,0.1814499,-1.376375,1.24833,-3.958967,0.6446981,-1.061457,-5.63367,-2.82603,S 10
-5.848752,-1.838799,-2.128789,-5.531072,1.008838,-6.968381,-0.8311862,-6.755013,-1.620322,-1.589755,-10.4798,-3.330215,S 10
-8.867846,-3.835137,-4.117734,-6.833156,0.8880013,-11.46015,-3.719462,-8.955896,-4.279713,-1.54012,-12.66354,-6.63847,S 10
-4.860637,-0.7582127,-4.257816,-4.943506,1.002856,-8.567656,-1.681503,-7.080921,-0.7008919,-0.1777643,-11.03167,-4.373056,S 10
-4.86676,0.7459371,-0.2217498,-3.841939,1.613745,-8.382141,-2.389944,-6.75056,-0.5728814,0.186036,-9.845661,-2.542953,S 10
-3.386423,1.115427,0.08477307,-1.928446,1.418942,-7.930295,-4.123182,-5.702594,-1.338663,-0.3637445,-5.799206,-1.890773,S 10
-3.062338,-0.2822436,-2.958368,-0.721101,-3.86549,-5.760276,-6.808215,-6.444734,-2.072114,-3.882047,-5.316125,-3.383591,S 10
-0.4279376,1.015545,-0.8727381,0.4442758,-3.011276,-1.657921,-5.436165,-2.988559,0.3399501,-2.378046,-1.584375,-0.9069092,S 10
4.109987,4.171988,2.87323,4.683431,-1.287015,3.797442,-3.653013,1.022081,2.372122,-1.554673,6.45446,2.40397,S 10
1.231303,1.106614,-1.327754,3.046463,-6.541854,2.373218,-6.73896,-1.309211,-0.9264901,-6.609003,3.844525,-1.030735,S 10
2.095878,-0.515876,-1.579646,2.960473,-4.052188,3.976624,-5.335454,0.7181166,1.22539,-4.480466,4.925355,0.07734566,S 10
3.872996,1.015938,0.6068289,4.116908,-6.228004,6.442693,-4.024359,1.903858,1.568555,-5.664304,7.004419,0.05903329,S 10
1.631392,-0.4441309,-1.477134,1.816656,-2.139158,4.337193,-3.510329,1.722469,-2.470115,-5.014374,3.821986,-1.518788,S 10
0.2938752,-1.717434,-0.7166647,1.835961,-0.2498734,3.032342,-0.5278397,1.649453,2.123315,-2.831359,3.218803,0.09640785,S 10
-1.112571,-2.693934,-1.810217,-0.7626839,-3.179089,-0.9413174,-1.492093,-0.8466434,-1.08772,-4.986066,-1.10226,-2.72191,S 10
-1.895202,-3.534573,-1.493273,-1.922629,2.385025,-1.91376,-0.5860782,-0.609688,-5.392757,-1.576617,-4.127748,-3.593663,S 10
-3.165886,-3.116182,-0.1128408,-1.153144,4.219679,-2.602204,2.951803,0.1239623,-0.6514229,0.1630551,-3.800729,-0.7863274,S 10
-2.95043,-1.833449,0.4325281,-1.481305,5.113645,-4.830173,3.459949,-0.9663581,-1.897689,0.9818498,-4.203655,-0.04453174,S 10
-0.8612916,0.4571666,-1.483316,1.971542,-3.124545,-3.380905,-0.755764,-1.463798,-0.9724083,0.1584833,-1.534146,0.4976966,S  2
-2.677138,1.400096,-2.997721,0.09495927,-4.22345,-4.293262,-2.767484,-4.768173,-4.006173,-2.682526,-3.698668,-1.767433,S  2
-1.103357,-0.4491912,-1.823124,-1.708269,-1.590814,-3.943736,-2.123201,-4.310482,-4.907503,-2.011904,-4.459502,-2.071423,S  2
-1.926605,0.9690778,-3.509641,-0.6469529,-3.843995,-4.904135,-3.688771,-5.126021,-4.469601,-2.31339,-4.587566,-2.702703,S  2
-2.264635,0.9181612,-4.316233,-0.9995303,-4.254558,-1.321852,-3.325038,-5.356002,-7.618409,-3.673543,-1.836848,-3.660292,S  2
-0.4481159,1.436678,-1.486208,0.7202626,-1.993015,1.020654,-0.5325159,-1.899607,-4.100118,-2.770418,0.5552361,-0.915226,S  2
-0.2228374,1.229646,-2.932096,-0.1954347,-0.9516127,0.1853879,-0.8714979,-0.8529367,-3.215677,-1.99702,0.5131829,-2.469609,S  2
1.725509,-0.2754078,-3.564525,-0.7292029,-0.8491904,4.637593,-0.05669788,0.7913112,-2.455861,-2.12432,3.013632,-2.226283,S  2
0.4101085,1.720406,1.608539,3.47193,2.23264,5.677858,3.394431,3.339531,1.359056,1.406873,7.275809,3.126501,S  2
1.774969,1.042965,-0.9798837,2.165019,1.265971,5.877135,3.032815,5.121453,1.452924,-0.2469762,6.915792,0.8175749,S  2
3.953584,-0.5975767,-0.3024162,0.8835459,1.699845,5.469435,2.563182,5.969257,4.094623,-0.6413403,6.541835,1.097923,S  2
0.6474014,0.04915558,2.281738,3.098733,4.661566,4.960916,2.848658,4.153367,3.376122,2.70312,6.95196,3.315705,S  2
1.912955,-0.3425386,1.150352,1.92855,-0.1715335,3.808197,1.991863,4.402419,3.754387,-0.7933645,5.210039,2.349795,S  2
-0.01847096,-0.4053512,2.235207,-0.00859497,0.8206055,-1.645143,-0.04614267,1.844522,2.42841,-1.195327,2.430508,1.539543,S  2
-0.9477404,-1.451624,-0.471252,-0.2853836,0.3778395,-2.551345,-3.167219,-1.987586,-1.731708,-2.140015,-1.056526,-2.212657,S  2
-1.068825,-1.016023,3.065606,-1.391376,-1.382779,-5.277187,-2.686881,-3.046951,-0.4748438,-2.739624,-3.64099,-0.3262383,S  2
-5.264538,-1.075526,2.118884,-3.332753,-1.934347,-10.03699,-4.991052,-6.321838,-4.10831,-2.996092,-7.738039,-2.36378,S  2
-4.549348,-1.674722,-1.055494,-4.447491,-3.891223,-11.58828,-7.86375,-9.857549,-8.981556,-5.980348,-10.05829,-7.434313,S  2
-4.618717,0.849189,3.415596,-3.417667,0.0921587,-11.45548,-4.783398,-8.732101,-5.914854,-2.777853,-9.85271,-3.91366,S  2
-5.668251,-1.086617,2.885766,-4.206746,-1.113648,-11.46294,-4.682092,-7.650002,-6.452856,-2.004817,-12.20123,-4.757316,S  2
-4.651037,-0.8044556,2.061699,-4.167817,-0.1599306,-9.802487,-3.849538,-7.616168,-7.224965,-2.046121,-10.31276,-5.860333,S  2
-2.391618,-0.02917451,0.4511171,0.6527166,-7.192599,0.2737506,-2.806352,0.7344035,-3.113256,-1.232007,1.304475,0.8000837,S  3
-2.042961,0.8975194,2.099603,-1.594544,-5.397339,-0.7786472,-3.83671,-2.685513,-5.305767,-1.102737,-0.6585698,-0.03570116,S  3
-2.143312,1.274002,3.795981,-1.520004,-1.703229,-1.063487,-2.104209,-1.174584,-2.181108,-0.2279618,-0.930578,0.9179192,S  3
0.5678105,1.714554,0.8496912,2.503914,-3.725534,2.376211,1.457603,2.534342,-0.007903644,-1.159554,1.155486,2.475634,S  3
1.406753,1.314383,-2.057089,0.1906663,-4.01656,2.763052,-1.154096,-1.159916,-3.346629,-2.940014,1.035462,0.6774431,S  3
-0.5399774,0.1104908,-0.5429364,0.3120525,-0.1224967,1.141763,1.401765,0.1478924,-0.2086861,-0.9662249,0.1525926,0.9781593,S  3
1.069894,1.87152,-1.306464,0.1135519,2.927752,1.194146,4.621111,2.148303,1.721262,0.5463102,-0.08248166,1.188967,S  3
-0.7211381,0.6140459,-1.537616,-1.543896,0.973611,-1.341029,0.1875699,-0.1005528,-1.721445,-1.435509,-0.9241614,-0.3274081,S  3
-4.659341,-0.9830663,-3.696057,-2.122644,-1.738019,-4.380302,-3.308928,-3.846951,-4.614238,-2.992421,-3.405042,-2.868237,S  3
-5.16064,-1.196207,-6.556343,-5.569156,-0.7482681,-7.950091,-4.535907,-6.175111,-6.776457,-4.622665,-6.442732,-5.743774,S  3
-6.77583,-1.974904,-2.063855,-5.627469,0.521703,-8.805288,-4.040205,-4.63422,-5.798179,-2.774972,-5.910935,-3.70537,S  3
-11.02578,-2.698115,-2.939061,-7.546103,-3.723604,-14.15892,-12.54306,-11.4032,-12.12913,-6.557819,-9.917318,-8.269246,S  3
-10.72885,-3.016996,-5.780862,-7.413095,-6.814432,-14.64417,-14.05968,-13.40198,-14.77121,-9.002297,-10.99552,-9.243109,S  3
-10.7209,-4.920102,-5.732003,-8.375134,-6.809107,-13.33973,-14.63834,-14.5299,-15.7014,-8.978232,-10.26958,-8.997667,S  3
-11.07566,-4.050289,-3.640185,-9.176651,-6.242928,-15.80314,-15.6244,-16.02242,-15.79687,-10.48434,-11.5962,-10.52901,S  3
-8.454021,-2.355565,-1.5297,-4.606717,-5.493459,-10.55831,-12.56355,-12.03575,-13.27929,-7.936139,-8.255198,-6.424756,S  3
-8.256004,-5.200645,-4.934938,-6.818275,-7.146409,-10.4836,-17.36963,-17.61942,-17.7317,-10.20138,-9.243043,-9.934456,S  3
-5.744291,-2.959985,-5.607332,-5.848252,-7.089304,-8.322438,-11.85394,-14.97137,-13.79587,-11.18847,-7.285708,-8.096523,S  3
-3.462367,-2.205748,-3.689327,-3.399217,-3.102243,-4.40405,-7.437765,-8.543786,-9.339978,-8.216198,-4.601989,-5.76202,S  3
-2.851,-3.344697,-1.626586,-4.093389,0.5269567,-4.285476,-8.324968,-11.08904,-8.873954,-5.317502,-5.065595,-5.844044,S  3
-2.747852,-0.4951894,-3.200929,-2.489268,-1.816388,-2.550546,-5.95696,-8.803135,-7.990411,-6.314436,-3.476854,-3.394906,S  3
-4.016198,1.496392,6.077127,0.2065222,6.988689,-1.349334,3.581905,3.348941,4.064507,5.781487,2.421782,3.363917,boundary
-3.807211,-0.9316425,-1.989625,-2.459334,-2.479539,-5.030428,-1.967285,-1.127139,-0.4898835,-2.255254,-1.52193,-3.011686,boundary
-0.9594018,-3.784097,-3.176259,-2.418965,-4.39939,-4.43118,-5.209067,-4.849741,-4.006114,-5.044154,-4.453569,-5.294667,boundary
-3.211869,0.1749212,2.665255,-1.685397,1.85745,-2.466759,-0.7563871,-0.755369,-0.1136063,1.119975,-0.3526349,-0.8537899,boundary
-5.427688,-0.2887901,0.0323067,-2.131502,-0.0685579,-5.11254,-3.247815,-1.812219,-0.8539337,-1.754246,-1.403517,-2.802336,boundary
-4.916976,-5.515403,-6.374163,-5.221627,-6.895658,-6.794136,-9.240821,-8.014532,-6.840336,-8.064316,-8.047584,-8.12671,boundary
-4.997981,-2.108666,-1.785235,-2.581189,-2.85587,-2.933306,-2.287783,-2.356425,-1.548713,-2.270921,-1.939164,-2.775879,boundary
-6.397737,-1.082948,1.503989,-2.135431,3.00947,-5.180766,-1.209195,-1.704092,-0.8241145,0.7036279,-1.959284,-1.43503,boundary
