segmentData1,segmentData2,segmentData3,segmentData4,segmentData5,segmentData6,segmentData7,segmentData8,segmentData9,segmentData10,segmentData11,segmentData12,segmentData13,labels
-6.11994,-3.097808,-0.8743172,-2.993268,-9.60059,-13.68272,1.019293,-4.502137,-3.634093,-4.663097,-4.228739,-9.179331,-2.184398,S  9
-2.879307,0.3199989,10.25002,2.137855,23.49621,7.903335,-3.042964,1.393729,-0.2890152,-0.151629,8.934352,1.747517,5.233971,S  9
3.178392,-0.07272352,0.09703871,3.300836,-20.14368,-2.578155,2.976189,0.1518831,2.077777,1.128532,-5.715158,1.795809,1.409836,S  9
-10.29548,-1.606595,1.346735,-0.7142495,-2.049801,-10.30972,-1.143853,-1.956882,1.390381,0.254511,0.9898677,-3.464179,2.660543,S  9
-4.323829,-0.6609284,4.735072,-0.9564278,10.57289,-1.560417,-4.904418,-3.082805,-2.528458,-3.077357,3.045752,-3.910991,1.538529,S  9
5.120525,-1.671041,0.06647119,5.470978,-16.93846,4.597197,3.26421,3.990909,7.121259,6.316386,-2.991246,6.545775,4.627237,S  9
-4.474013,-0.1828202,1.90668,2.61909,6.690101,2.631996,-2.483603,1.057803,5.953199,5.029356,4.561757,3.968142,4.93264,S  9
-10.41911,0.5467198,0.5503171,-3.069923,17.40965,-11.74219,-5.893145,-1.204052,-0.7239203,-0.729342,4.757912,-8.371063,0.565484,S  9
12.97501,-0.1337273,-4.85348,6.654812,-28.9311,18.62285,3.654526,3.09503,8.735605,7.692146,-7.389308,9.625958,3.619081,S  9
1.177754,0.9502955,1.38471,1.90658,15.10608,3.259489,-0.1446722,1.752863,3.852403,4.675813,5.737767,2.713767,2.597283,S  9
-8.546927,2.399621,1.871684,1.994547,13.07232,2.753991,-4.685113,8.84133,9.725059,9.794692,7.657933,0.8223232,5.482209,S  9
13.83004,2.705891,-6.019131,4.089592,-13.47024,11.22823,3.561404,-2.660875,0.04168238,0.8690761,-5.976696,2.851269,-0.5194088,S  9
-0.5159912,2.8167,1.066378,0.609975,9.039417,1.19646,-0.3209948,3.438262,2.53936,4.646379,4.516869,0.004594502,1.158911,S  9
7.793901,3.212163,2.58529,8.031826,-6.245682,20.0372,1.973019,10.4423,11.55613,12.10038,2.621872,10.60428,6.940377,S  9
2.103328,2.569724,0.5278003,0.5785011,14.32901,-5.114062,1.143543,-1.1825,-3.427572,-0.5199156,3.923796,-3.460928,0.2817824,S  9
0.5409137,4.106895,2.771425,4.42478,-4.501901,5.638594,-2.832835,5.281385,4.635046,6.550406,2.977441,4.949368,3.610691,S  9
10.84449,2.629222,2.711382,6.080035,3.856616,11.52549,4.928439,3.732855,2.605396,5.258656,2.86608,6.724482,4.215969,S  9
1.234111,0.1772149,3.743207,1.092273,0.2306215,-2.445325,-0.3288091,3.048148,0.9215821,3.094247,3.106776,0.1120562,2.08331,S  9
3.237078,2.807758,5.817937,8.432108,-1.551026,7.649373,-2.666181,8.506967,8.878708,11.0291,6.169149,11.74272,8.386741,S  9
3.380479,7.250687,9.750188,3.977157,32.51192,6.740617,-1.125604,1.728496,3.948325,2.180201,11.9499,2.674568,6.682408,boundary
-0.4335973,1.277394,1.206846,-0.05992048,-23.9641,-3.502977,2.398606,-1.047619,2.774438,0.1513822,-5.790461,-2.92466,-2.251466,boundary
1.291174,3.004383,-1.348906,1.203046,1.655945,-1.295797,1.363794,8.408366,12.53392,9.344648,1.583807,1.611784,3.070074,boundary
4.210391,5.742488,2.822297,2.662017,7.271639,6.24248,0.8995326,0.428983,3.777896,0.4312727,1.243708,0.7745035,1.471136,boundary
-7.495496,4.207684,5.184643,-1.54662,8.652485,-4.669883,-2.850811,3.780874,5.841142,3.224987,5.829206,-2.637887,2.268323,boundary
3.242997,1.205619,-3.820623,0.01536465,4.006912,0.3880295,1.758183,2.622041,6.332268,2.900458,-0.9372605,-2.993983,-0.07282239,boundary
0.4244567,3.318165,-1.385564,1.919337,-15.00903,3.424557,0.8355702,0.8740311,5.079716,1.661181,-3.546059,0.5571517,-0.2462288,boundary
-8.977654,3.291884,4.019042,-1.951623,36.19707,-2.887115,-4.047086,4.030044,4.538732,2.60187,10.29574,-2.518717,3.028811,boundary
2.581271,1.791817,-1.335602,0.8392426,-5.244023,0.7475192,1.543457,-2.328752,2.017037,-1.608845,-1.171358,-3.446012,-0.09378313,boundary
-5.068609,0.531184,0.7207587,-0.04148879,22.12906,0.5560257,-2.103705,0.3267025,1.906963,0.7803707,6.775804,-1.585452,1.397053,boundary
-1.595004,-1.9103,-2.904393,-0.404834,-5.993289,-8.4555,-3.116659,1.377054,-0.4628179,-0.4856358,-0.01422589,-10.87471,-3.983846,boundary
-5.352608,-1.952595,-3.775012,-1.267102,4.401291,-5.559927,-3.925927,4.620829,-3.254934,0.9295248,0.7071574,-8.819989,-4.709949,boundary
-2.497072,-2.507289,-3.796847,-1.991887,-4.32072,-6.225337,-3.243745,1.744798,-0.6250594,1.191181,-0.5363365,-10.2947,-4.768372,boundary
0.4546729,-2.29986,-4.291129,0.4995246,6.515724,0.6272751,-0.4408253,4.457518,3.447631,3.964574,3.153797,-4.625294,-2.004994,boundary
-1.910606,-2.244326,-4.874295,-0.264185,-2.338178,-3.109863,-0.7629426,2.625904,-1.569019,1.065184,-1.11616,-8.369998,-5.012909,boundary
-2.819802,-2.644756,-3.264918,-1.888951,1.960553,-2.832644,-1.479616,-1.017354,-2.620031,-1.530151,0.2277886,-8.389039,-4.956363,boundary
1.428523,-2.755264,-5.883554,0.8933597,10.02967,5.894899,0.7308741,2.400925,2.670119,3.369012,1.783753,-3.284275,-2.772145,boundary
5.530452,-2.414953,-4.36764,2.269595,-16.39706,6.592232,3.167073,3.250949,4.977564,5.693141,-2.590836,-2.555643,-1.621355,boundary
-1.779488,-2.718631,-0.2701243,-0.9334778,14.29743,-2.51523,0.7231429,-3.455599,-3.550089,-4.134615,3.771734,-8.884834,-3.347809,boundary
3.064132,-1.624774,-3.11654,1.435963,-4.291288,5.847382,1.561916,-3.410507,-1.384476,-1.580971,-2.752869,-5.020895,-3.335879,boundary
7.125813,-2.131086,-2.69239,3.3757,-15.3696,10.69009,3.207323,3.044248,7.494561,6.772432,-2.299374,0.4472296,1.368785,boundary
-1.660305,0.8112743,-3.488697,-2.828416,-13.21579,-6.746871,-0.8008167,-3.421704,-4.239312,-4.153559,-3.53857,-4.401901,-2.45877,boundary
-3.721401,3.217443,0.7124869,-2.271232,11.10414,-0.432703,-2.178256,-5.11155,-6.72588,-5.620594,4.513066,-3.348233,-0.8355501,boundary
0.665553,1.801543,0.1558025,-1.692211,2.502378,-1.531605,0.5131852,-0.4939748,-4.176273,-3.16624,1.920945,-2.548725,-0.7792006,boundary
-1.206091,0.4188606,-2.32162,-2.3494,-1.103671,-6.05986,-0.8371443,-0.6912413,-1.065398,-1.429584,2.464126,-5.244373,-1.237017,boundary
-1.500629,1.659107,-1.743253,-3.518539,-5.24462,0.2709257,-1.798071,-7.800015,-9.826945,-7.940502,-0.9170683,-3.951777,-4.991283,boundary
2.860677,1.747583,-1.266834,1.289161,0.6267521,3.084965,1.481824,4.313418,0.6141931,2.970559,2.627572,1.713311,1.051811,boundary
-2.174579,-0.1137851,0.03573031,-0.9623426,10.4872,-0.5000076,-1.493012,-0.9797793,-0.4182304,-0.7123865,6.063326,-1.775921,-0.7456815,boundary
1.572367,1.229739,-2.0286,-1.28555,-11.82959,-0.9524645,0.1275614,-6.260122,-6.743609,-5.857963,-2.529562,-1.847432,-4.612151,boundary
4.534362,1.065431,-3.365943,2.378324,-4.934182,8.409426,1.333996,1.0657,2.306767,3.048824,0.7353637,5.103509,-0.4905109,boundary
-1.65625,1.547594,0.3589373,0.1105116,6.692755,-0.3468283,-1.38676,-4.39652,-3.898902,-3.379937,3.424896,0.6178382,-2.022916,boundary
-6.218254,-2.375324,-4.839751,-7.622976,-2.861374,-10.522,-0.5443268,-5.977705,-8.499219,-8.208813,-2.104656,-6.017068,-7.291955,boundary
-4.87378,-1.684426,-4.561887,-3.253436,-10.51578,-0.3929109,-1.570654,4.324529,2.257703,2.10848,-1.072163,-0.2760723,-2.629234,boundary
1.099609,-0.1414043,-7.0139,-3.455574,-8.950419,-0.6272834,-0.004967868,-5.899987,-9.510004,-10.08686,-5.42068,-3.33148,-5.596214,boundary
-2.790288,-1.726414,-5.362898,-2.405142,1.749476,-2.422606,0.9134201,-1.441348,-4.309186,-2.966006,-0.03892555,-0.4270937,-1.55442,boundary
-3.989702,-0.02903208,-3.072403,-1.247159,-0.6853603,-4.436781,-2.24231,3.266469,-0.4206989,0.6242232,2.004613,-1.247055,0.448689,boundary
4.019162,2.357472,-2.794546,2.584361,2.148846,3.684031,0.2977494,0.2222565,-3.856362,-2.880866,0.7093295,2.284479,1.727156,boundary
3.911105,0.02126727,-6.936525,2.411085,-18.12638,8.766903,1.410352,-1.49983,-2.601914,-0.9753807,-5.90593,4.2371,0.4217279,boundary
-7.034178,2.752291,0.146545,-3.080266,14.27472,-12.34366,-3.048653,-2.866245,-7.775394,-5.241795,3.234575,-7.410373,-1.145363,boundary
0.3035887,3.506986,3.888786,2.27626,17.70559,1.782434,-0.8730996,0.4139245,-4.376427,-1.15578,6.745559,0.8503201,2.967406,boundary
6.194193,2.276069,-4.487428,3.805533,-30.56638,5.465919,0.7499044,-5.121346,-4.367283,-2.966191,-9.134334,2.587686,-0.5122567,boundary
-11.19753,2.505247,5.283221,-3.619556,15.0526,-13.43207,-5.477959,-2.33164,-8.090636,-4.183422,3.670259,-9.351942,-1.589904,boundary
8.720935,0.3039383,-0.7069767,3.658969,-6.795516,5.70461,3.757344,2.115631,2.184965,3.854903,-0.6457638,5.76667,2.29226,S  2
0.1106373,-1.538711,5.104998,2.054838,-4.058015,0.2528551,0.2033532,6.655801,5.903269,6.250966,2.316723,0.7451597,4.503562,S  2
2.828423,0.8752679,6.402559,3.170718,17.35571,7.055637,1.297889,2.324069,-0.5038345,2.261291,6.561801,3.639646,3.884252,S  2
7.97184,0.3823807,-0.7558905,5.490088,-4.91706,4.955347,6.160096,8.496416,8.670718,10.04771,1.835098,7.026468,3.040272,S  2
-1.03684,-0.6535776,2.774305,0.0765738,6.088121,-3.695278,-1.632258,4.866413,0.9932745,2.78382,4.345944,0.3903954,1.922999,S  2
1.308608,-0.6225078,3.23314,3.245433,0.1237464,5.883809,0.6829309,6.948753,3.714943,5.948942,2.35075,4.789939,2.63901,S  2
7.233697,0.6067665,2.276586,4.053505,3.778667,2.555311,4.469403,5.54038,5.985901,5.981339,3.457444,2.8262,1.774531,S  2
-0.8950369,1.088159,3.968065,0.8677346,18.98213,0.5470579,-1.476443,7.708346,3.654146,6.220423,8.6541,3.700022,2.948709,S  2
1.296515,-0.3819689,-0.1348772,2.865042,-22.68107,4.969971,1.481031,10.08776,9.04898,10.39287,-2.786703,6.278162,2.417957,S  2
3.279507,2.995698,4.146948,1.125636,15.9676,0.3554152,0.6836137,1.296095,0.9539809,0.02053131,4.145638,-0.7393541,0.7700432,S  2
1.969994,1.185085,5.099578,2.033089,8.871571,6.097996,1.093799,8.083379,8.211665,8.976086,6.13172,4.604021,3.57002,S  2
4.054095,1.002241,-1.523391,0.2974512,-14.65702,4.420124,1.833572,4.689415,6.001267,6.064267,-3.944237,2.097332,-0.07807106,S  2
-2.942416,4.627478,2.083937,-0.3688464,2.618435,1.680743,-1.974254,2.106159,3.598787,2.221232,-0.2471117,0.9020367,1.147427,S  2
7.847184,2.917262,1.936696,1.516945,0.0864889,8.407787,3.654135,2.142184,4.37781,3.057923,0.6066413,2.956316,1.293736,S  2
-0.7250512,0.3681162,-3.004347,-4.285974,-0.8067851,-2.003789,0.4077252,-3.244411,-0.313115,-2.408194,-4.295673,-5.139411,-4.360328,S  2
-1.007167,4.099219,-1.0204,-0.3098789,-6.784968,5.586686,-1.420248,1.813535,5.381609,3.178207,-3.596844,1.918733,0.3809775,S  2
5.862493,4.765624,-3.814515,-2.051421,-4.05003,3.033028,1.946112,-4.368539,-2.228766,-4.41645,-4.28692,-0.6233984,-2.762212,S  2
-9.22017,-1.401117,-5.600415,-7.695911,-5.241468,-6.765353,-1.787975,-7.428483,-4.314009,-7.654278,-6.188143,-7.332044,-7.155506,S  2
3.014531,1.978042,-3.310957,-1.386169,9.865726,1.862426,0.4089695,-0.8078938,1.526572,-1.668276,-0.5004944,-2.189012,-1.892401,S  2
-6.650146,1.371617,-7.596756,-8.134069,-18.35678,-8.718348,-3.433154,-9.114859,-6.751271,-9.07255,-9.604381,-7.003035,-8.110367,S  2
-6.619662,-0.896849,-5.802599,-6.245666,-0.007256516,-2.311412,-1.382681,-5.948158,-3.131448,-6.557093,-3.78015,-4.533923,-5.875214,S  2
2.202714,2.485961,2.938124,4.175682,4.982836,4.427833,1.071917,5.996162,3.763443,4.69878,4.664945,4.842223,4.961104,boundary
5.250349,2.58813,4.561776,4.937827,9.347418,4.111811,2.867784,7.412577,5.862063,6.621116,5.183688,5.446516,5.985402,boundary
7.337214,-0.2822083,-0.5529972,4.539923,-19.95281,4.280454,3.270271,3.422457,6.363988,4.959381,-4.877267,3.131773,2.932329,boundary
-1.998621,4.543714,8.797769,2.209884,24.31974,-0.1842324,0.5577618,2.701328,1.881742,1.158046,8.859519,0.349207,4.744645,boundary
8.999166,3.677247,2.013358,6.073439,-13.91266,9.295325,5.498366,8.358676,10.9377,9.180402,-1.589523,7.850378,5.454028,boundary
6.120955,2.054262,1.455702,3.873266,-13.65404,-0.7103857,2.50465,1.674915,5.206395,3.921489,-1.51109,3.558587,3.614664,boundary
2.509313,4.855216,10.43945,6.218026,24.64928,8.844531,3.78058,6.301586,10.83596,8.878565,11.16238,8.360664,7.94594,boundary
8.065137,4.482324,5.040271,6.062485,0.3261853,10.73397,4.056292,5.920686,11.84145,8.823812,5.114191,8.296041,6.584716,boundary
8.330475,5.712636,5.414219,7.48152,-3.012357,6.346224,4.666394,7.666565,11.90276,10.36074,5.152552,11.45727,7.341659,boundary
8.984759,4.489841,10.05455,10.05405,21.81816,16.61827,5.688793,8.24475,16.92999,14.32144,15.66926,15.94144,10.87509,boundary
4.142517,1.432186,2.941359,2.779954,2.168781,3.561058,5.033303,3.443662,0.3720772,0.733026,3.46131,-0.1730704,1.921201,boundary
0.6971833,1.68168,3.563432,0.7054135,18.18159,-2.801556,3.404062,2.850024,-0.9921237,-0.6227344,6.391992,-3.061775,1.317731,boundary
1.921707,-0.6091816,-2.107106,0.3897167,-14.49202,1.320652,3.944253,0.7146901,-1.361844,-1.111166,-5.634003,-0.8282137,-2.072412,boundary
0.253355,1.589755,-1.637741,1.529521,-6.37288,-1.750885,4.065844,-0.6228349,-4.188936,-2.47956,-2.149069,-2.21033,-0.5163673,boundary
-4.643371,3.217184,7.549585,-2.168675,16.42006,-7.222387,-0.1948549,-2.156396,-7.43345,-5.608942,6.507382,-7.406659,0.0482078,boundary
0.2821459,0.3248236,1.915934,-0.4010512,17.78948,-1.451346,2.649172,3.18292,-1.073378,0.07847079,2.809502,-2.218923,0.2322329,boundary
-1.246779,0.1905724,-8.007178,-2.257737,-29.80794,-3.910604,2.814202,-3.504235,-5.459122,-4.437034,-12.33194,-5.322537,-5.093155,boundary
-2.595867,2.881523,4.619627,-0.9949039,14.81131,-3.295367,1.260738,-1.300782,-5.96929,-3.336512,6.044695,-4.692904,0.5476974,boundary
0.4121917,-0.1188034,0.4106402,-1.648982,0.1309081,-0.9056906,1.765247,1.361898,-1.640177,-0.9001034,-2.061897,-3.750917,-1.437556,boundary
0.07677888,1.079127,-0.8129054,-2.398357,3.167064,-0.363431,1.24384,-2.244521,-4.183372,-4.454385,-1.905936,-5.015477,-2.095065,boundary
4.185934,-0.1770755,-3.393565,0.9066284,7.296673,2.717849,4.602322,3.973709,1.486656,2.8373,2.454818,-0.3728472,0.775542,boundary
-4.975046,-2.031054,-6.806544,-5.673393,-42.23058,-4.288944,-2.675106,-8.647487,-7.071995,-6.12979,-11.34256,-7.012909,-5.847178,boundary
-3.558329,0.5064985,-4.454223,-3.210286,7.626637,-2.90143,-1.636339,-4.082467,-3.88666,-2.041706,-0.6265266,-3.958507,-3.161645,boundary
2.471459,0.8454794,-2.274398,0.2833508,19.73723,4.091917,-1.112132,3.248061,3.117566,4.738617,7.145206,1.380859,2.364889,boundary
-1.68218,-0.9471634,-2.665235,-3.370766,-7.630375,-0.01116828,-3.09095,-6.083285,-5.003812,-3.959733,-1.893929,-4.305012,-1.489983,boundary
-1.792212,1.343933,-3.410802,-2.392251,9.838685,-0.3172453,-2.8928,0.1707685,0.8240706,1.372326,1.323557,-1.364221,-0.5874544,boundary
3.221531,-2.14385,-11.12843,-1.516203,-18.52668,4.544707,-1.183637,-0.2222049,2.026268,2.581015,-7.138624,1.408018,-3.114876,boundary
-1.42303,-0.9170132,0.7328193,-2.522004,19.01559,-1.449682,-3.071182,-3.224002,-3.027462,-1.736946,3.612989,-3.291177,-0.5230752,boundary
-1.020245,-2.260725,-5.359755,-2.478958,-8.257955,0.7929184,-3.44411,-2.260446,0.08672671,-1.165549,-5.72145,-1.355705,-2.439631,boundary
0.9640685,-2.868847,-7.713274,-3.0591,-4.551464,0.4248039,-2.473707,-1.579769,-0.1477129,-0.0558804,-5.209525,-1.049449,-3.660879,boundary
-3.19011,-4.95272,-6.807971,-4.348506,-18.81738,-3.787087,-2.692453,-6.086116,-3.448592,-3.482003,-11.68011,-4.63865,-6.986265,boundary
-4.398837,3.398521,1.564502,-4.345364,-12.17458,-5.573772,-2.406555,-12.51875,-10.47042,-14.81359,-10.46908,-5.659213,-6.095939,boundary
-1.098264,1.444898,-3.663608,0.07817137,-25.14645,-1.039373,0.1156032,-4.361441,-1.974111,-4.901865,-12.88785,1.944084,-2.955795,boundary
-3.290921,2.942132,2.095769,-1.071682,-8.644865,-3.881729,-1.882003,-4.779756,-5.426261,-4.850202,-4.584939,0.1914431,-2.32907,boundary
-0.4952396,3.781318,3.642245,0.08910211,5.430778,-1.269788,0.2335478,-1.719227,-4.018404,-2.833829,-0.2639922,-0.0511238,0.5620816,boundary
-0.2723391,-0.4579244,-0.3629649,0.6666227,-6.403854,-2.259245,-0.7258197,0.2231709,-1.268934,-0.03028951,-1.773983,1.598196,0.1775108,boundary
-1.732282,-0.04381797,-1.040303,0.3977147,-27.03502,-2.482577,-0.7177429,-2.70352,-4.490812,-0.6668387,-6.713948,3.231706,-0.9612082,boundary
-2.330651,3.191585,8.067199,2.015573,37.8315,-2.993995,-1.146353,4.527672,-3.744897,3.129856,13.25322,1.326987,4.761525,boundary
3.827145,-0.93702,2.361791,3.099451,-3.686756,4.029099,0.7523781,5.331709,-0.2883081,5.708932,3.191215,3.998073,4.173385,boundary
2.91634,-0.1195363,-1.488317,1.856141,-21.98066,1.547358,0.6948858,-1.412112,-3.907525,1.172935,-3.37032,4.775716,0.7652438,boundary
-6.147034,0.8591607,8.32458,-0.4737673,38.76797,-7.63736,-4.304583,0.764477,-9.331067,-1.047487,13.04319,-2.796439,2.064992,boundary
5.074892,-1.872864,-2.791177,3.29224,-23.0035,8.129948,2.411021,4.451909,-1.132126,6.043458,-5.25769,4.849286,1.80847,boundary
6.227815,0.9639289,2.815449,4.962519,-6.862453,7.111827,2.48473,4.80339,20.9783,4.561059,0.9790779,4.667467,4.472158,S  5
2.661107,-1.076999,2.783397,1.080601,5.488404,1.64621,0.03406393,-0.6321787,15.50897,-2.299421,1.857086,0.7833131,1.478362,S  5
1.902022,-0.06310362,3.485716,3.025098,5.038496,2.477414,-0.2650993,2.574543,16.0058,1.355744,2.444464,1.788229,4.132419,S  5
3.131897,1.201157,5.107885,4.754473,1.87042,4.280832,1.31392,4.49699,17.99121,3.466919,5.442326,5.146556,5.209815,S  5
2.780576,-0.01814425,3.673825,3.37133,1.207067,3.742698,1.313709,1.733335,16.10328,0.6747768,2.34164,4.648415,3.572244,S  5
0.6122724,-0.7127041,2.508912,2.328726,0.3143634,0.01785346,-0.4606884,0.2139418,11.84573,-1.257873,0.3360305,3.351802,1.610373,S  5
-1.058654,0.3273978,1.693153,1.194839,4.034166,-1.585575,-1.375891,-2.778114,10.43394,-2.558318,2.514353,1.01689,0.8431066,S  5
-0.7744293,-2.811667,-0.01633088,1.142785,1.037671,2.769109,0.1202588,-0.4961113,10.14671,-1.6933,0.02266405,1.449701,0.6844835,S  5
-1.230434,-0.7203264,0.8545454,0.1816862,-0.5606604,-2.387128,-0.2011944,-0.9010841,8.735714,-1.922672,-0.02434975,2.240702,-1.208074,S  5
-0.7977595,-0.4340112,-1.062175,-0.2164626,0.3717895,0.0705835,-1.234305,-4.719923,6.495442,-4.012259,-1.295358,0.7112259,-1.675243,S  5
-3.198965,-4.964156,-4.012526,-2.830817,-0.3356945,-2.287668,-2.834733,-4.076167,4.310795,-4.321218,-3.68664,-3.756008,-4.356119,S  5
-1.898496,-1.581951,-1.791613,-1.539591,2.790753,-0.6778005,-0.666713,-0.8719286,6.215176,-1.383877,0.2500196,-0.2388607,-1.670434,S  5
0.2561921,0.3635349,1.262199,0.4686738,0.5869384,3.419422,-0.532623,2.512753,8.784122,2.358527,1.107863,2.347118,0.4230879,S  5
-1.659888,-3.369672,-3.400154,-2.773678,-1.076379,-2.839359,-3.253058,-1.370988,5.112932,-0.6778213,-2.567734,-3.420171,-4.052064,S  5
-0.305625,-2.243675,-2.294438,-1.406126,-0.3446355,2.258229,-1.174066,0.7820423,6.582804,1.386873,-1.17713,-0.3300386,-1.091903,S  5
1.008996,1.280468,3.391823,1.582087,3.10882,3.967434,-0.9021227,8.049648,11.82097,7.929378,4.036087,3.396327,2.671069,S  5
-0.6245139,0.6288453,1.642584,-0.009714544,0.9749532,0.9437245,-2.281928,5.645669,9.351047,5.878052,3.029884,-0.116188,0.9814839,S  5
0.3707779,-0.8629822,0.0572517,0.08320992,-3.05327,1.137673,-0.8069541,2.794875,8.843255,4.162967,-0.454401,1.024581,-0.6617566,S  5
3.493062,0.9720249,1.938945,2.448423,-0.4463743,5.855605,-0.5018228,6.395842,11.47805,7.726456,2.149489,4.350283,1.422834,S  5
-0.5849242,2.835026,4.445244,1.307274,1.86391,1.495264,-1.391901,6.542528,10.596,6.871721,4.714844,1.386261,2.954201,S  5
-0.34368,2.101168,1.283538,1.436433,-1.774284,0.8021176,-0.5751459,2.970027,9.120408,3.617838,1.32525,2.087018,-0.6381795,S  5
2.361334,-3.064525,-0.3185381,-0.6006576,1.898072,3.375532,0.4146204,-1.747589,0.1119182,-0.5777733,-1.137217,1.795394,-2.070347,boundary
-6.504088,-1.638965,3.515782,-3.215849,35.25074,-10.7655,-1.799389,-1.095375,-0.868638,0.02548894,8.892782,-2.491291,0.628621,boundary
2.516198,-2.590583,-2.540676,-0.7760817,-34.51116,3.011091,-2.392704,-6.091072,-1.108189,-1.802603,-9.416311,1.098889,-2.79943,boundary
3.097139,-2.376432,-4.362824,-2.038837,-8.449841,0.2685319,0.3217699,-1.184181,-2.039504,0.09180623,-5.398462,0.403989,-3.335292,boundary
-5.318024,-1.115835,4.658017,-2.314741,39.00003,-5.444716,-4.27818,0.4305848,-1.324382,-0.5759338,10.79758,-1.849241,0.9223846,boundary
-0.4709726,-3.8049,-3.199751,-2.173947,-23.51632,-0.1490308,-2.399157,-2.266357,0.6668139,0.4007983,-7.905289,0.116418,-2.680789,boundary
3.37856,-0.7034643,-1.01929,-0.6992997,5.162705,-1.119723,0.5461389,-0.2526064,-2.56077,1.585128,-0.1103915,2.121838,0.04722067,boundary
-3.06312,-1.977455,0.5128149,-1.732856,1.601362,-2.83101,-3.294897,-0.9268762,-0.4799468,-0.1770073,-0.2294611,-1.083954,-1.691262,boundary
-0.605232,-1.675155,0.3168468,-0.8152782,5.897534,-2.710385,-0.5906217,2.376961,2.382158,2.923112,0.1317174,1.470212,0.3471235,boundary
-1.252634,-1.733588,0.5264164,-0.5622973,0.7037044,-3.948978,0.382067,0.337629,0.3893892,2.851015,-1.070783,1.300456,0.8449336,boundary
1.044974,1.864782,1.26492,1.60362,-10.69344,3.673488,1.334933,6.662124,7.623999,9.065464,-1.402145,5.487181,3.055031,boundary
5.550225,1.543197,-2.192129,0.6145773,-15.40075,3.467055,1.446995,1.225674,0.09484468,2.113225,-5.976997,2.45985,-0.7546045,boundary
1.277319,2.894115,-1.593696,1.726274,-14.47311,4.629797,3.22702,3.225967,2.693175,3.356038,-3.723521,3.306852,1.414627,boundary
-3.991185,2.39558,4.881531,-1.238855,15.21908,-2.737215,-2.397667,0.6544417,-1.629864,0.5782175,5.200824,-0.3236045,1.578449,boundary
